"game_date","game","player_name","run_timestamp_utc","site","prob","line","edge","kelly","units","prob_model","line_model"
2023-10-30,"MIN @ ATL","Rudy Gobert",2023-10-30 16:59:57,"mgm",0.6364,-175,-0.0118,-0.0162,-0.8117,0.6246,-166
2023-10-30,"UTA @ DEN","Walker Kessler",2023-10-30 16:59:57,"mgm",0.5455,-120,-0.073,-0.0803,-4.0126,0.4725,112
2023-10-30,"MIN @ ATL","Clint Capela",2023-10-30 17:31:57,"mgm",0.4348,130,-0.0593,-0.0525,-2.6246,0.3754,166
2023-10-30,"UTA @ DEN","Nikola Jokic",2023-10-30 17:31:57,"mgm",0.5238,-110,0.0037,0.0039,0.1939,0.5275,-112
2023-10-30,"CHI @ IND","Nikola Vucevic",2023-10-30 17:31:57,"mgm",0.5455,-120,-0.0058,-0.0064,-0.3197,0.5396,-117
2023-10-30,"BOS @ WAS","Kristaps Porzingis",2023-10-30 17:31:57,"mgm",0.9231,-1200,-0.1062,-0.6905,-34.5268,0.8168,-446
2023-10-30,"POR @ TOR","Deandre Ayton",2023-10-30 17:31:57,"mgm",0.7143,-250,-0.0256,-0.0449,-2.2435,0.6886,-221
2023-10-30,"CHI @ IND","Myles Turner",2023-10-30 17:31:57,"mgm",0.5238,-110,-0.0635,-0.0666,-3.3312,0.4604,117
2023-10-30,"BOS @ WAS","Daniel Gafford",2023-10-30 17:31:57,"mgm",0.1481,575,0.035,0.0206,1.0275,0.1832,446
2023-10-30,"POR @ TOR","Jakob Poeltl",2023-10-30 17:31:57,"mgm",0.3509,185,-0.0395,-0.0304,-1.5222,0.3114,221
2023-10-30,"MIN @ ATL","Rudy Gobert",2023-10-30 17:31:57,"mgm",0.6364,-175,-0.0118,-0.0162,-0.8117,0.6246,-166
2023-10-30,"UTA @ DEN","Walker Kessler",2023-10-30 17:31:57,"mgm",0.5455,-120,-0.073,-0.0803,-4.0126,0.4725,112
2023-10-30,"MIN @ ATL","Clint Capela",2023-10-30 18:01:45,"mgm",0.4348,130,-0.0593,-0.0525,-2.6246,0.3754,166
2023-10-30,"UTA @ DEN","Nikola Jokic",2023-10-30 18:01:45,"mgm",0.5238,-110,0.0037,0.0039,0.1939,0.5275,-112
2023-10-30,"CHI @ IND","Nikola Vucevic",2023-10-30 18:01:45,"mgm",0.5455,-120,-0.0058,-0.0064,-0.3197,0.5396,-117
2023-10-30,"BOS @ WAS","Kristaps Porzingis",2023-10-30 18:01:45,"mgm",0.9231,-1200,-0.1062,-0.6905,-34.5268,0.8168,-446
2023-10-30,"POR @ TOR","Deandre Ayton",2023-10-30 18:01:45,"mgm",0.7143,-250,-0.0256,-0.0449,-2.2435,0.6886,-221
2023-10-30,"CHI @ IND","Myles Turner",2023-10-30 18:01:45,"mgm",0.5238,-110,-0.0635,-0.0666,-3.3312,0.4604,117
2023-10-30,"BOS @ WAS","Daniel Gafford",2023-10-30 18:01:45,"mgm",0.1481,575,0.035,0.0206,1.0275,0.1832,446
2023-10-30,"POR @ TOR","Jakob Poeltl",2023-10-30 18:01:45,"mgm",0.3509,185,-0.0395,-0.0304,-1.5222,0.3114,221
2023-10-30,"MIN @ ATL","Rudy Gobert",2023-10-30 18:01:45,"mgm",0.6364,-175,-0.0118,-0.0162,-0.8117,0.6246,-166
2023-10-30,"UTA @ DEN","Walker Kessler",2023-10-30 18:01:45,"mgm",0.5455,-120,-0.073,-0.0803,-4.0126,0.4725,112
2023-10-30,"MIN @ ATL","Clint Capela",2023-10-30 18:31:45,"mgm",0.4348,130,-0.0593,-0.0525,-2.6246,0.3754,166
2023-10-30,"UTA @ DEN","Nikola Jokic",2023-10-30 18:31:45,"mgm",0.5238,-110,0.0037,0.0039,0.1939,0.5275,-112
2023-10-30,"CHI @ IND","Nikola Vucevic",2023-10-30 18:31:45,"mgm",0.5455,-120,-0.0058,-0.0064,-0.3197,0.5396,-117
2023-10-30,"BOS @ WAS","Kristaps Porzingis",2023-10-30 18:31:45,"mgm",0.9231,-1200,-0.1062,-0.6905,-34.5268,0.8168,-446
2023-10-30,"POR @ TOR","Deandre Ayton",2023-10-30 18:31:45,"mgm",0.7143,-250,-0.0256,-0.0449,-2.2435,0.6886,-221
2023-10-30,"CHI @ IND","Myles Turner",2023-10-30 18:31:45,"mgm",0.5238,-110,-0.0635,-0.0666,-3.3312,0.4604,117
2023-10-30,"BOS @ WAS","Daniel Gafford",2023-10-30 18:31:45,"mgm",0.1481,575,0.035,0.0206,1.0275,0.1832,446
2023-10-30,"POR @ TOR","Jakob Poeltl",2023-10-30 18:31:45,"mgm",0.3509,185,-0.0395,-0.0304,-1.5222,0.3114,221
2023-10-30,"MIN @ ATL","Rudy Gobert",2023-10-30 18:31:45,"mgm",0.6364,-175,-0.0118,-0.0162,-0.8117,0.6246,-166
2023-10-30,"UTA @ DEN","Walker Kessler",2023-10-30 18:31:45,"mgm",0.5455,-120,-0.073,-0.0803,-4.0126,0.4725,112
2023-10-30,"MIN @ ATL","Clint Capela",2023-10-30 19:01:50,"mgm",0.4348,130,-0.0593,-0.0525,-2.6246,0.3754,166
2023-10-30,"GSW @ NOP","Jonas Valanciunas",2023-10-30 19:01:50,"mgm",0.5238,-110,-0.0239,-0.025,-1.2523,0.5,100
2023-10-30,"UTA @ DEN","Nikola Jokic",2023-10-30 19:01:50,"mgm",0.5238,-110,0.0037,0.0039,0.1939,0.5275,-112
2023-10-30,"ORL @ LAL","Anthony Davis",2023-10-30 19:01:50,"mgm",0.5918,-145,-0.0786,-0.0963,-4.8149,0.5132,-105
2023-10-30,"CHI @ IND","Nikola Vucevic",2023-10-30 19:01:50,"mgm",0.5455,-120,-0.0058,-0.0064,-0.3197,0.5396,-117
2023-10-30,"BOS @ WAS","Kristaps Porzingis",2023-10-30 19:01:50,"mgm",0.9231,-1200,-0.1062,-0.6905,-34.5268,0.8168,-446
2023-10-30,"POR @ TOR","Deandre Ayton",2023-10-30 19:01:50,"mgm",0.7143,-250,-0.0256,-0.0449,-2.2435,0.6886,-221
2023-10-30,"MIA @ MIL","Bam Adebayo",2023-10-30 19:01:50,"mgm",0.4,150,-0.0462,-0.0385,-1.9236,0.3538,183
2023-10-30,"CHI @ IND","Myles Turner",2023-10-30 19:01:50,"mgm",0.5238,-110,-0.0635,-0.0666,-3.3312,0.4604,117
2023-10-30,"BOS @ WAS","Daniel Gafford",2023-10-30 19:01:50,"mgm",0.1481,575,0.035,0.0206,1.0275,0.1832,446
2023-10-30,"POR @ TOR","Jakob Poeltl",2023-10-30 19:01:50,"mgm",0.3509,185,-0.0395,-0.0304,-1.5222,0.3114,221
2023-10-30,"MIA @ MIL","Brook Lopez",2023-10-30 19:01:50,"mgm",0.6667,-200,-0.0205,-0.0308,-1.5376,0.6462,-183
2023-10-30,"MIN @ ATL","Rudy Gobert",2023-10-30 19:01:50,"mgm",0.6364,-175,-0.0118,-0.0162,-0.8117,0.6246,-166
2023-10-30,"GSW @ NOP","Kevon Looney",2023-10-30 19:01:50,"mgm",0.5455,-120,-0.0454,-0.05,-2.4976,0.5,-100
2023-10-30,"UTA @ DEN","Walker Kessler",2023-10-30 19:01:50,"mgm",0.5455,-120,-0.073,-0.0803,-4.0126,0.4725,112
2023-10-30,"ORL @ LAL","Wendell Carter Jr.",2023-10-30 19:01:50,"mgm",0.4878,105,-0.001,-0.001,-0.0503,0.4868,105
2023-10-30,"MIN @ ATL","Clint Capela",2023-10-30 19:31:59,"mgm",0.4348,130,-0.0593,-0.0525,-2.6246,0.3754,166
2023-10-30,"GSW @ NOP","Jonas Valanciunas",2023-10-30 19:31:59,"mgm",0.5238,-110,-0.0239,-0.025,-1.2523,0.5,100
2023-10-30,"UTA @ DEN","Nikola Jokic",2023-10-30 19:31:59,"mgm",0.5238,-110,0.0037,0.0039,0.1939,0.5275,-112
2023-10-30,"ORL @ LAL","Anthony Davis",2023-10-30 19:31:59,"mgm",0.5918,-145,-0.0786,-0.0963,-4.8149,0.5132,-105
2023-10-30,"CHI @ IND","Nikola Vucevic",2023-10-30 19:31:59,"mgm",0.5455,-120,-0.0058,-0.0064,-0.3197,0.5396,-117
2023-10-30,"BOS @ WAS","Kristaps Porzingis",2023-10-30 19:31:59,"mgm",0.9231,-1200,-0.1062,-0.6905,-34.5268,0.8168,-446
2023-10-30,"POR @ TOR","Deandre Ayton",2023-10-30 19:31:59,"mgm",0.7143,-250,-0.0256,-0.0449,-2.2435,0.6886,-221
2023-10-30,"MIA @ MIL","Bam Adebayo",2023-10-30 19:31:59,"mgm",0.4,150,-0.0462,-0.0385,-1.9236,0.3538,183
2023-10-30,"CHI @ IND","Myles Turner",2023-10-30 19:31:59,"mgm",0.5238,-110,-0.0635,-0.0666,-3.3312,0.4604,117
2023-10-30,"BOS @ WAS","Daniel Gafford",2023-10-30 19:31:59,"mgm",0.1481,575,0.035,0.0206,1.0275,0.1832,446
2023-10-30,"POR @ TOR","Jakob Poeltl",2023-10-30 19:31:59,"mgm",0.3509,185,-0.0395,-0.0304,-1.5222,0.3114,221
2023-10-30,"MIA @ MIL","Brook Lopez",2023-10-30 19:31:59,"mgm",0.6667,-200,-0.0205,-0.0308,-1.5376,0.6462,-183
2023-10-30,"MIN @ ATL","Rudy Gobert",2023-10-30 19:31:59,"mgm",0.6364,-175,-0.0118,-0.0162,-0.8117,0.6246,-166
2023-10-30,"GSW @ NOP","Kevon Looney",2023-10-30 19:31:59,"mgm",0.5455,-120,-0.0454,-0.05,-2.4976,0.5,-100
2023-10-30,"UTA @ DEN","Walker Kessler",2023-10-30 19:31:59,"mgm",0.5455,-120,-0.073,-0.0803,-4.0126,0.4725,112
2023-10-30,"ORL @ LAL","Wendell Carter Jr.",2023-10-30 19:31:59,"mgm",0.4878,105,-0.001,-0.001,-0.0503,0.4868,105
2023-10-30,"MIN @ ATL","Clint Capela",2023-10-30 20:01:59,"mgm",0.4348,130,-0.0593,-0.0525,-2.6246,0.3754,166
2023-10-30,"GSW @ NOP","Jonas Valanciunas",2023-10-30 20:01:59,"mgm",0.5238,-110,-0.0239,-0.025,-1.2523,0.5,100
2023-10-30,"UTA @ DEN","Nikola Jokic",2023-10-30 20:01:59,"mgm",0.5238,-110,0.0037,0.0039,0.1939,0.5275,-112
2023-10-30,"ORL @ LAL","Anthony Davis",2023-10-30 20:01:59,"mgm",0.5918,-145,-0.0786,-0.0963,-4.8149,0.5132,-105
2023-10-30,"CHI @ IND","Nikola Vucevic",2023-10-30 20:01:59,"mgm",0.5455,-120,-0.0058,-0.0064,-0.3197,0.5396,-117
2023-10-30,"BOS @ WAS","Kristaps Porzingis",2023-10-30 20:01:59,"mgm",0.9231,-1200,-0.1062,-0.6905,-34.5268,0.8168,-446
2023-10-30,"POR @ TOR","Deandre Ayton",2023-10-30 20:01:59,"mgm",0.7143,-250,-0.0256,-0.0449,-2.2435,0.6886,-221
2023-10-30,"MIA @ MIL","Bam Adebayo",2023-10-30 20:01:59,"mgm",0.4,150,-0.0462,-0.0385,-1.9236,0.3538,183
2023-10-30,"CHI @ IND","Myles Turner",2023-10-30 20:01:59,"mgm",0.5238,-110,-0.0635,-0.0666,-3.3312,0.4604,117
2023-10-30,"BOS @ WAS","Daniel Gafford",2023-10-30 20:01:59,"mgm",0.1481,575,0.035,0.0206,1.0275,0.1832,446
2023-10-30,"POR @ TOR","Jakob Poeltl",2023-10-30 20:01:59,"mgm",0.3509,185,-0.0395,-0.0304,-1.5222,0.3114,221
2023-10-30,"MIA @ MIL","Brook Lopez",2023-10-30 20:01:59,"mgm",0.6667,-200,-0.0205,-0.0308,-1.5376,0.6462,-183
2023-10-30,"MIN @ ATL","Rudy Gobert",2023-10-30 20:01:59,"mgm",0.6364,-175,-0.0118,-0.0162,-0.8117,0.6246,-166
2023-10-30,"GSW @ NOP","Kevon Looney",2023-10-30 20:01:59,"mgm",0.5455,-120,-0.0454,-0.05,-2.4976,0.5,-100
2023-10-30,"UTA @ DEN","Walker Kessler",2023-10-30 20:01:59,"mgm",0.5455,-120,-0.073,-0.0803,-4.0126,0.4725,112
2023-10-30,"ORL @ LAL","Wendell Carter Jr.",2023-10-30 20:01:59,"mgm",0.4878,105,-0.001,-0.001,-0.0503,0.4868,105
2023-10-30,"MIN @ ATL","Clint Capela",2023-10-30 20:32:01,"mgm",0.4348,130,-0.0593,-0.0525,-2.6246,0.3754,166
2023-10-30,"GSW @ NOP","Jonas Valanciunas",2023-10-30 20:32:01,"mgm",0.5238,-110,-0.0239,-0.025,-1.2523,0.5,100
2023-10-30,"UTA @ DEN","Nikola Jokic",2023-10-30 20:32:01,"mgm",0.5238,-110,0.0037,0.0039,0.1939,0.5275,-112
2023-10-30,"ORL @ LAL","Anthony Davis",2023-10-30 20:32:01,"mgm",0.5918,-145,-0.0786,-0.0963,-4.8149,0.5132,-105
2023-10-30,"CHI @ IND","Nikola Vucevic",2023-10-30 20:32:01,"mgm",0.5455,-120,-0.0058,-0.0064,-0.3197,0.5396,-117
2023-10-30,"BOS @ WAS","Kristaps Porzingis",2023-10-30 20:32:01,"mgm",0.9231,-1200,-0.1062,-0.6905,-34.5268,0.8168,-446
2023-10-30,"POR @ TOR","Deandre Ayton",2023-10-30 20:32:01,"mgm",0.7143,-250,-0.0256,-0.0449,-2.2435,0.6886,-221
2023-10-30,"MIA @ MIL","Bam Adebayo",2023-10-30 20:32:01,"mgm",0.4,150,-0.0462,-0.0385,-1.9236,0.3538,183
2023-10-30,"CHI @ IND","Myles Turner",2023-10-30 20:32:01,"mgm",0.5238,-110,-0.0635,-0.0666,-3.3312,0.4604,117
2023-10-30,"BOS @ WAS","Daniel Gafford",2023-10-30 20:32:01,"mgm",0.1481,575,0.035,0.0206,1.0275,0.1832,446
2023-10-30,"POR @ TOR","Jakob Poeltl",2023-10-30 20:32:01,"mgm",0.3509,185,-0.0395,-0.0304,-1.5222,0.3114,221
2023-10-30,"MIA @ MIL","Brook Lopez",2023-10-30 20:32:01,"mgm",0.6667,-200,-0.0205,-0.0308,-1.5376,0.6462,-183
2023-10-30,"MIN @ ATL","Rudy Gobert",2023-10-30 20:32:01,"mgm",0.6364,-175,-0.0118,-0.0162,-0.8117,0.6246,-166
2023-10-30,"GSW @ NOP","Kevon Looney",2023-10-30 20:32:01,"mgm",0.5455,-120,-0.0454,-0.05,-2.4976,0.5,-100
2023-10-30,"UTA @ DEN","Walker Kessler",2023-10-30 20:32:01,"mgm",0.5455,-120,-0.073,-0.0803,-4.0126,0.4725,112
2023-10-30,"ORL @ LAL","Wendell Carter Jr.",2023-10-30 20:32:01,"mgm",0.4878,105,-0.001,-0.001,-0.0503,0.4868,105
2023-10-30,"MIN @ ATL","Clint Capela",2023-10-30 21:02:18,"mgm",0.4348,130,-0.0593,-0.0525,-2.6246,0.3754,166
2023-10-30,"GSW @ NOP","Jonas Valanciunas",2023-10-30 21:02:18,"mgm",0.5238,-110,-0.0239,-0.025,-1.2523,0.5,100
2023-10-30,"UTA @ DEN","Nikola Jokic",2023-10-30 21:02:18,"mgm",0.5238,-110,0.0037,0.0039,0.1939,0.5275,-112
2023-10-30,"ORL @ LAL","Anthony Davis",2023-10-30 21:02:18,"mgm",0.5918,-145,-0.0786,-0.0963,-4.8149,0.5132,-105
2023-10-30,"CHI @ IND","Nikola Vucevic",2023-10-30 21:02:18,"mgm",0.5455,-120,-0.0058,-0.0064,-0.3197,0.5396,-117
2023-10-30,"BOS @ WAS","Kristaps Porzingis",2023-10-30 21:02:18,"mgm",0.9231,-1200,-0.1062,-0.6905,-34.5268,0.8168,-446
2023-10-30,"POR @ TOR","Deandre Ayton",2023-10-30 21:02:18,"mgm",0.7143,-250,-0.0256,-0.0449,-2.2435,0.6886,-221
2023-10-30,"MIA @ MIL","Bam Adebayo",2023-10-30 21:02:18,"mgm",0.4,150,-0.0462,-0.0385,-1.9236,0.3538,183
2023-10-30,"CHI @ IND","Myles Turner",2023-10-30 21:02:18,"mgm",0.5238,-110,-0.0635,-0.0666,-3.3312,0.4604,117
2023-10-30,"BOS @ WAS","Daniel Gafford",2023-10-30 21:02:18,"mgm",0.1481,575,0.035,0.0206,1.0275,0.1832,446
2023-10-30,"POR @ TOR","Jakob Poeltl",2023-10-30 21:02:18,"mgm",0.3509,185,-0.0395,-0.0304,-1.5222,0.3114,221
2023-10-30,"MIA @ MIL","Brook Lopez",2023-10-30 21:02:18,"mgm",0.6667,-200,-0.0205,-0.0308,-1.5376,0.6462,-183
2023-10-30,"MIN @ ATL","Rudy Gobert",2023-10-30 21:02:18,"mgm",0.6364,-175,-0.0118,-0.0162,-0.8117,0.6246,-166
2023-10-30,"GSW @ NOP","Kevon Looney",2023-10-30 21:02:18,"mgm",0.5455,-120,-0.0454,-0.05,-2.4976,0.5,-100
2023-10-30,"UTA @ DEN","Walker Kessler",2023-10-30 21:02:18,"mgm",0.5455,-120,-0.073,-0.0803,-4.0126,0.4725,112
2023-10-30,"ORL @ LAL","Wendell Carter Jr.",2023-10-30 21:02:18,"mgm",0.4878,105,-0.001,-0.001,-0.0503,0.4868,105
2023-10-30,"MIN @ ATL","Clint Capela",2023-10-30 21:33:26,"mgm",0.4348,130,-0.0593,-0.0525,-2.6246,0.3754,166
2023-10-30,"GSW @ NOP","Jonas Valanciunas",2023-10-30 21:33:26,"mgm",0.5238,-110,-0.0239,-0.025,-1.2523,0.5,100
2023-10-30,"UTA @ DEN","Nikola Jokic",2023-10-30 21:33:26,"mgm",0.5238,-110,0.0037,0.0039,0.1939,0.5275,-112
2023-10-30,"ORL @ LAL","Anthony Davis",2023-10-30 21:33:26,"mgm",0.5918,-145,-0.0786,-0.0963,-4.8149,0.5132,-105
2023-10-30,"CHI @ IND","Nikola Vucevic",2023-10-30 21:33:26,"mgm",0.5455,-120,-0.0058,-0.0064,-0.3197,0.5396,-117
2023-10-30,"BOS @ WAS","Kristaps Porzingis",2023-10-30 21:33:26,"mgm",0.9231,-1200,-0.1062,-0.6905,-34.5268,0.8168,-446
2023-10-30,"POR @ TOR","Deandre Ayton",2023-10-30 21:33:26,"mgm",0.7143,-250,-0.0256,-0.0449,-2.2435,0.6886,-221
2023-10-30,"MIA @ MIL","Bam Adebayo",2023-10-30 21:33:26,"mgm",0.4,150,-0.0462,-0.0385,-1.9236,0.3538,183
2023-10-30,"CHI @ IND","Myles Turner",2023-10-30 21:33:26,"mgm",0.5238,-110,-0.0635,-0.0666,-3.3312,0.4604,117
2023-10-30,"BOS @ WAS","Daniel Gafford",2023-10-30 21:33:26,"mgm",0.1481,575,0.035,0.0206,1.0275,0.1832,446
2023-10-30,"POR @ TOR","Jakob Poeltl",2023-10-30 21:33:26,"mgm",0.3509,185,-0.0395,-0.0304,-1.5222,0.3114,221
2023-10-30,"MIA @ MIL","Brook Lopez",2023-10-30 21:33:26,"mgm",0.6667,-200,-0.0205,-0.0308,-1.5376,0.6462,-183
2023-10-30,"MIN @ ATL","Rudy Gobert",2023-10-30 21:33:26,"mgm",0.6364,-175,-0.0118,-0.0162,-0.8117,0.6246,-166
2023-10-30,"GSW @ NOP","Kevon Looney",2023-10-30 21:33:26,"mgm",0.5455,-120,-0.0454,-0.05,-2.4976,0.5,-100
2023-10-30,"UTA @ DEN","Walker Kessler",2023-10-30 21:33:26,"mgm",0.5455,-120,-0.073,-0.0803,-4.0126,0.4725,112
2023-10-30,"ORL @ LAL","Wendell Carter Jr.",2023-10-30 21:33:26,"mgm",0.4878,105,-0.001,-0.001,-0.0503,0.4868,105
2023-10-30,"MIN @ ATL","Clint Capela",2023-10-30 22:03:28,"mgm",0.4348,130,-0.0593,-0.0525,-2.6246,0.3754,166
2023-10-30,"GSW @ NOP","Jonas Valanciunas",2023-10-30 22:03:28,"mgm",0.5238,-110,-0.0239,-0.025,-1.2523,0.5,100
2023-10-30,"UTA @ DEN","Nikola Jokic",2023-10-30 22:03:28,"mgm",0.5238,-110,0.0037,0.0039,0.1939,0.5275,-112
2023-10-30,"ORL @ LAL","Anthony Davis",2023-10-30 22:03:28,"mgm",0.5918,-145,-0.0786,-0.0963,-4.8149,0.5132,-105
2023-10-30,"CHI @ IND","Nikola Vucevic",2023-10-30 22:03:28,"mgm",0.5455,-120,-0.0058,-0.0064,-0.3197,0.5396,-117
2023-10-30,"POR @ TOR","Deandre Ayton",2023-10-30 22:03:28,"mgm",0.7143,-250,-0.0256,-0.0449,-2.2435,0.6886,-221
2023-10-30,"MIA @ MIL","Bam Adebayo",2023-10-30 22:03:28,"mgm",0.4,150,-0.0462,-0.0385,-1.9236,0.3538,183
2023-10-30,"CHI @ IND","Myles Turner",2023-10-30 22:03:28,"mgm",0.5238,-110,-0.0635,-0.0666,-3.3312,0.4604,117
2023-10-30,"POR @ TOR","Jakob Poeltl",2023-10-30 22:03:28,"mgm",0.3509,185,-0.0395,-0.0304,-1.5222,0.3114,221
2023-10-30,"MIA @ MIL","Brook Lopez",2023-10-30 22:03:28,"mgm",0.6667,-200,-0.0205,-0.0308,-1.5376,0.6462,-183
2023-10-30,"MIN @ ATL","Rudy Gobert",2023-10-30 22:03:28,"mgm",0.6364,-175,-0.0118,-0.0162,-0.8117,0.6246,-166
2023-10-30,"GSW @ NOP","Kevon Looney",2023-10-30 22:03:28,"mgm",0.5455,-120,-0.0454,-0.05,-2.4976,0.5,-100
2023-10-30,"UTA @ DEN","Walker Kessler",2023-10-30 22:03:28,"mgm",0.5455,-120,-0.073,-0.0803,-4.0126,0.4725,112
2023-10-30,"ORL @ LAL","Wendell Carter Jr.",2023-10-30 22:03:28,"mgm",0.4878,105,-0.001,-0.001,-0.0503,0.4868,105
2023-10-30,"MIN @ ATL","Clint Capela",2023-10-30 22:33:23,"mgm",0.4348,130,-0.0593,-0.0525,-2.6246,0.3754,166
2023-10-30,"GSW @ NOP","Jonas Valanciunas",2023-10-30 22:33:23,"mgm",0.5238,-110,-0.0239,-0.025,-1.2523,0.5,100
2023-10-30,"UTA @ DEN","Nikola Jokic",2023-10-30 22:33:23,"mgm",0.5238,-110,0.0037,0.0039,0.1939,0.5275,-112
2023-10-30,"ORL @ LAL","Anthony Davis",2023-10-30 22:33:23,"mgm",0.5918,-145,-0.0786,-0.0963,-4.8149,0.5132,-105
2023-10-30,"CHI @ IND","Nikola Vucevic",2023-10-30 22:33:23,"mgm",0.5455,-120,-0.0058,-0.0064,-0.3197,0.5396,-117
2023-10-30,"POR @ TOR","Deandre Ayton",2023-10-30 22:33:23,"mgm",0.7143,-250,-0.0256,-0.0449,-2.2435,0.6886,-221
2023-10-30,"MIA @ MIL","Bam Adebayo",2023-10-30 22:33:23,"mgm",0.4,150,-0.0462,-0.0385,-1.9236,0.3538,183
2023-10-30,"CHI @ IND","Myles Turner",2023-10-30 22:33:23,"mgm",0.5238,-110,-0.0635,-0.0666,-3.3312,0.4604,117
2023-10-30,"POR @ TOR","Jakob Poeltl",2023-10-30 22:33:23,"mgm",0.3509,185,-0.0395,-0.0304,-1.5222,0.3114,221
2023-10-30,"MIA @ MIL","Brook Lopez",2023-10-30 22:33:23,"mgm",0.6667,-200,-0.0205,-0.0308,-1.5376,0.6462,-183
2023-10-30,"MIN @ ATL","Rudy Gobert",2023-10-30 22:33:23,"mgm",0.6364,-175,-0.0118,-0.0162,-0.8117,0.6246,-166
2023-10-30,"GSW @ NOP","Kevon Looney",2023-10-30 22:33:23,"mgm",0.5455,-120,-0.0454,-0.05,-2.4976,0.5,-100
2023-10-30,"UTA @ DEN","Walker Kessler",2023-10-30 22:33:23,"mgm",0.5455,-120,-0.073,-0.0803,-4.0126,0.4725,112
2023-10-30,"ORL @ LAL","Wendell Carter Jr.",2023-10-30 22:33:23,"mgm",0.4878,105,-0.001,-0.001,-0.0503,0.4868,105
2023-10-30,"MIN @ ATL","Clint Capela",2023-10-30 23:03:47,"mgm",0.4348,130,-0.0593,-0.0525,-2.6246,0.3754,166
2023-10-30,"GSW @ NOP","Jonas Valanciunas",2023-10-30 23:03:47,"mgm",0.5238,-110,-0.0239,-0.025,-1.2523,0.5,100
2023-10-30,"UTA @ DEN","Nikola Jokic",2023-10-30 23:03:47,"mgm",0.5238,-110,0.0037,0.0039,0.1939,0.5275,-112
2023-10-30,"ORL @ LAL","Anthony Davis",2023-10-30 23:03:47,"mgm",0.5918,-145,-0.0786,-0.0963,-4.8149,0.5132,-105
2023-10-30,"CHI @ IND","Nikola Vucevic",2023-10-30 23:03:47,"mgm",0.5455,-120,-0.0058,-0.0064,-0.3197,0.5396,-117
2023-10-30,"POR @ TOR","Deandre Ayton",2023-10-30 23:03:47,"mgm",0.7143,-250,-0.0256,-0.0449,-2.2435,0.6886,-221
2023-10-30,"CHI @ IND","Myles Turner",2023-10-30 23:03:47,"mgm",0.5238,-110,-0.0635,-0.0666,-3.3312,0.4604,117
2023-10-30,"POR @ TOR","Jakob Poeltl",2023-10-30 23:03:47,"mgm",0.3509,185,-0.0395,-0.0304,-1.5222,0.3114,221
2023-10-30,"MIN @ ATL","Rudy Gobert",2023-10-30 23:03:47,"mgm",0.6364,-175,-0.0118,-0.0162,-0.8117,0.6246,-166
2023-10-30,"GSW @ NOP","Kevon Looney",2023-10-30 23:03:47,"mgm",0.5455,-120,-0.0454,-0.05,-2.4976,0.5,-100
2023-10-30,"UTA @ DEN","Walker Kessler",2023-10-30 23:03:47,"mgm",0.5455,-120,-0.073,-0.0803,-4.0126,0.4725,112
2023-10-30,"ORL @ LAL","Wendell Carter Jr.",2023-10-30 23:03:47,"mgm",0.4878,105,-0.001,-0.001,-0.0503,0.4868,105
2023-10-30,"MIN @ ATL","Clint Capela",2023-10-30 23:33:36,"mgm",0.4348,130,-0.0593,-0.0525,-2.6246,0.3754,166
2023-10-30,"GSW @ NOP","Jonas Valanciunas",2023-10-30 23:33:36,"mgm",0.5238,-110,-0.0239,-0.025,-1.2523,0.5,100
2023-10-30,"UTA @ DEN","Nikola Jokic",2023-10-30 23:33:36,"mgm",0.5238,-110,0.0037,0.0039,0.1939,0.5275,-112
2023-10-30,"ORL @ LAL","Anthony Davis",2023-10-30 23:33:36,"mgm",0.5918,-145,-0.0786,-0.0963,-4.8149,0.5132,-105
2023-10-30,"POR @ TOR","Deandre Ayton",2023-10-30 23:33:36,"mgm",0.7143,-250,-0.0256,-0.0449,-2.2435,0.6886,-221
2023-10-30,"POR @ TOR","Jakob Poeltl",2023-10-30 23:33:36,"mgm",0.3509,185,-0.0395,-0.0304,-1.5222,0.3114,221
2023-10-30,"MIN @ ATL","Rudy Gobert",2023-10-30 23:33:36,"mgm",0.6364,-175,-0.0118,-0.0162,-0.8117,0.6246,-166
2023-10-30,"GSW @ NOP","Kevon Looney",2023-10-30 23:33:36,"mgm",0.5455,-120,-0.0454,-0.05,-2.4976,0.5,-100
2023-10-30,"UTA @ DEN","Walker Kessler",2023-10-30 23:33:36,"mgm",0.5455,-120,-0.073,-0.0803,-4.0126,0.4725,112
2023-10-30,"ORL @ LAL","Wendell Carter Jr.",2023-10-30 23:33:36,"mgm",0.4878,105,-0.001,-0.001,-0.0503,0.4868,105
2023-10-30,"GSW @ NOP","Jonas Valanciunas",2023-10-31 00:03:35,"mgm",0.5238,-110,-0.0239,-0.025,-1.2523,0.5,100
2023-10-30,"UTA @ DEN","Nikola Jokic",2023-10-31 00:03:35,"mgm",0.5238,-110,0.0037,0.0039,0.1939,0.5275,-112
2023-10-30,"ORL @ LAL","Anthony Davis",2023-10-31 00:03:35,"mgm",0.5918,-145,-0.0786,-0.0963,-4.8149,0.5132,-105
2023-10-30,"GSW @ NOP","Kevon Looney",2023-10-31 00:03:35,"mgm",0.5455,-120,-0.0454,-0.05,-2.4976,0.5,-100
2023-10-30,"UTA @ DEN","Walker Kessler",2023-10-31 00:03:35,"mgm",0.5455,-120,-0.073,-0.0803,-4.0126,0.4725,112
