"game_date","game","quarter","team_abbreviation","quarter_team","run_timestamp_utc","site","prob","line","edge","kelly","units","prob_model","line_model"
2023-10-25,"DAL @ SAS","1Q","DAL","1Q_DAL",2023-10-26 01:12:05,"pb",0.5918,-144.9906,-0.1614,-0.1977,-9.8843,0.4304,132
2023-10-25,"POR @ LAC","1Q","LAC","1Q_LAC",2023-10-26 01:12:05,"dk",0.4878,105,-0.0264,-0.0258,-1.2881,0.4614,117
2023-10-25,"SAC @ UTA","1Q","SAC","1Q_SAC",2023-10-26 01:12:05,"pb",0.4762,110,-0.0081,-0.0078,-0.3882,0.4681,114
2023-10-25,"POR @ LAC","1Q","POR","1Q_POR",2023-10-26 01:12:05,"dk",0.5745,-135,-0.0359,-0.0422,-2.1081,0.5386,-117
2023-10-25,"DAL @ SAS","1Q","SAS","1Q_SAS",2023-10-26 01:12:05,"dk",0.5652,-130,-5e-04,-5e-04,-0.0266,0.5648,-130
2023-10-25,"DAL @ SAS","1Q","SAS","1Q_SAS",2023-10-26 01:12:05,"pb",0.4762,110,0.0934,0.0891,4.4564,0.5696,-132
2023-10-25,"SAC @ UTA","1Q","UTA","1Q_UTA",2023-10-26 01:12:05,"pb",0.5918,-144.9906,-0.0599,-0.0733,-3.6673,0.5319,-114
2023-10-25,"DAL @ SAS","1Q","DAL","1Q_DAL",2023-10-26 01:40:39,"pb",0.5918,-144.9906,-0.1458,-0.1786,-8.9308,0.446,124
2023-10-25,"POR @ LAC","1Q","LAC","1Q_LAC",2023-10-26 01:40:39,"dk",0.4878,105,-0.026,-0.0254,-1.2686,0.4618,117
2023-10-25,"POR @ LAC","1Q","POR","1Q_POR",2023-10-26 01:40:39,"dk",0.5745,-135,-0.0363,-0.0426,-2.1316,0.5382,-117
2023-10-25,"DAL @ SAS","1Q","SAS","1Q_SAS",2023-10-26 01:40:39,"pb",0.4762,110,0.0778,0.0743,3.7133,0.554,-124
2023-10-25,"POR @ LAC","1Q","LAC","1Q_LAC",2023-10-26 02:08:27,"dk",0.4878,105,-0.0256,-0.025,-1.249,0.4622,116
2023-10-25,"POR @ LAC","1Q","POR","1Q_POR",2023-10-26 02:08:27,"dk",0.5745,-135,-0.0367,-0.0431,-2.1552,0.5378,-116
2023-10-26,"PHX @ LAL","1Q","LAL","1Q_LAL",2023-10-26 13:33:57,"dk",0.5349,-115,-0.0613,-0.0659,-3.2937,0.4736,111
2023-10-26,"PHX @ LAL","1Q","LAL","1Q_LAL",2023-10-26 13:33:57,"pb",0.4167,140,0.0571,0.0489,2.4465,0.4738,111
2023-10-26,"PHI @ MIL","1Q","MIL","1Q_MIL",2023-10-26 13:33:57,"dk",0.5833,-140,-0.055,-0.066,-3.2981,0.5284,-112
2023-10-26,"PHI @ MIL","1Q","MIL","1Q_MIL",2023-10-26 13:33:57,"pb",0.5556,-125,-0.0201,-0.0226,-1.1293,0.5355,-115
2023-10-26,"PHI @ MIL","1Q","PHI","1Q_PHI",2023-10-26 13:33:57,"dk",0.4878,105,-0.0162,-0.0158,-0.7892,0.4716,112
2023-10-26,"PHI @ MIL","1Q","PHI","1Q_PHI",2023-10-26 13:33:57,"pb",0.5122,-104.9979,-0.0477,-0.0489,-2.4431,0.4645,115
2023-10-26,"PHX @ LAL","1Q","PHX","1Q_PHX",2023-10-26 13:33:57,"dk",0.5349,-115,-0.0085,-0.0091,-0.4563,0.5264,-111
2023-10-26,"PHX @ LAL","1Q","PHX","1Q_PHX",2023-10-26 13:33:57,"pb",0.6428,-179.9856,-0.1166,-0.1632,-8.161,0.5262,-111
2023-10-26,"PHX @ LAL","1Q","LAL","1Q_LAL",2023-10-26 14:02:18,"dk",0.5349,-115,-0.0613,-0.0659,-3.2937,0.4736,111
2023-10-26,"PHX @ LAL","1Q","LAL","1Q_LAL",2023-10-26 14:02:18,"pb",0.4167,140,0.0571,0.0489,2.4465,0.4738,111
2023-10-26,"PHI @ MIL","1Q","MIL","1Q_MIL",2023-10-26 14:02:18,"dk",0.5833,-140,-0.0556,-0.0667,-3.3355,0.5277,-112
2023-10-26,"PHI @ MIL","1Q","MIL","1Q_MIL",2023-10-26 14:02:18,"pb",0.5454,-119.9904,-0.0108,-0.0119,-0.594,0.5346,-115
2023-10-26,"PHI @ MIL","1Q","PHI","1Q_PHI",2023-10-26 14:02:18,"dk",0.4878,105,-0.0155,-0.0152,-0.7588,0.4723,112
2023-10-26,"PHI @ MIL","1Q","PHI","1Q_PHI",2023-10-26 14:02:18,"pb",0.5238,-109.9989,-0.0584,-0.0614,-3.0681,0.4654,115
2023-10-26,"PHX @ LAL","1Q","PHX","1Q_PHX",2023-10-26 14:02:18,"dk",0.5349,-115,-0.0085,-0.0091,-0.4563,0.5264,-111
2023-10-26,"PHX @ LAL","1Q","PHX","1Q_PHX",2023-10-26 14:02:18,"pb",0.6428,-179.9856,-0.1166,-0.1632,-8.161,0.5262,-111
2023-10-26,"PHX @ LAL","1Q","LAL","1Q_LAL",2023-10-26 15:07:49,"dk",0.5349,-115,-0.0606,-0.0652,-3.2582,0.4743,111
2023-10-26,"PHX @ LAL","1Q","LAL","1Q_LAL",2023-10-26 15:07:49,"pb",0.4167,140,0.0578,0.0496,2.4784,0.4745,111
2023-10-26,"PHI @ MIL","1Q","MIL","1Q_MIL",2023-10-26 15:07:49,"dk",0.5833,-140,-0.0551,-0.0661,-3.3062,0.5282,-112
2023-10-26,"PHI @ MIL","1Q","MIL","1Q_MIL",2023-10-26 15:07:49,"pb",0.5454,-119.9904,-0.0089,-0.0098,-0.4896,0.5365,-116
2023-10-26,"PHI @ MIL","1Q","PHI","1Q_PHI",2023-10-26 15:07:49,"dk",0.4878,105,-0.016,-0.0157,-0.7826,0.4718,112
2023-10-26,"PHI @ MIL","1Q","PHI","1Q_PHI",2023-10-26 15:07:49,"pb",0.5238,-109.9989,-0.0603,-0.0634,-3.1678,0.4635,116
2023-10-26,"PHX @ LAL","1Q","PHX","1Q_PHX",2023-10-26 15:07:49,"dk",0.5349,-115,-0.0091,-0.0098,-0.4918,0.5257,-111
2023-10-26,"PHX @ LAL","1Q","PHX","1Q_PHX",2023-10-26 15:07:49,"pb",0.6428,-179.9856,-0.1173,-0.1643,-8.213,0.5255,-111
2023-10-26,"PHX @ LAL","1Q","LAL","1Q_LAL",2023-10-26 15:31:25,"pb",0.4167,140,0.0578,0.0496,2.4784,0.4745,111
2023-10-26,"PHI @ MIL","1Q","MIL","1Q_MIL",2023-10-26 15:31:25,"pb",0.5652,-129.9883,-0.0287,-0.033,-1.6481,0.5365,-116
2023-10-26,"PHI @ MIL","1Q","PHI","1Q_PHI",2023-10-26 15:31:25,"pb",0.5,100,-0.0365,-0.0365,-1.8266,0.4635,116
2023-10-26,"PHX @ LAL","1Q","PHX","1Q_PHX",2023-10-26 15:31:25,"pb",0.6428,-179.9856,-0.1173,-0.1643,-8.213,0.5255,-111
2023-10-26,"PHX @ LAL","1Q","LAL","1Q_LAL",2023-10-26 16:02:40,"pb",0.4167,140,0.0578,0.0496,2.4784,0.4745,111
2023-10-26,"PHI @ MIL","1Q","MIL","1Q_MIL",2023-10-26 16:02:40,"pb",0.5556,-125,-0.019,-0.0214,-1.0701,0.5365,-116
2023-10-26,"PHI @ MIL","1Q","PHI","1Q_PHI",2023-10-26 16:02:40,"pb",0.5122,-104.9979,-0.0487,-0.0499,-2.497,0.4635,116
2023-10-26,"PHX @ LAL","1Q","PHX","1Q_PHX",2023-10-26 16:02:40,"pb",0.6428,-179.9856,-0.1173,-0.1643,-8.213,0.5255,-111
2023-10-26,"PHX @ LAL","1Q","LAL","1Q_LAL",2023-10-26 16:31:14,"pb",0.4167,140,0.0587,0.0504,2.5177,0.4754,110
2023-10-26,"PHI @ MIL","1Q","MIL","1Q_MIL",2023-10-26 16:31:14,"pb",0.5556,-125,-0.019,-0.0214,-1.0701,0.5365,-116
2023-10-26,"PHI @ MIL","1Q","PHI","1Q_PHI",2023-10-26 16:31:14,"pb",0.5122,-104.9979,-0.0487,-0.0499,-2.497,0.4635,116
2023-10-26,"PHX @ LAL","1Q","PHX","1Q_PHX",2023-10-26 16:31:14,"pb",0.6428,-179.9856,-0.1183,-0.1655,-8.2772,0.5246,-110
2023-10-26,"PHX @ LAL","1Q","LAL","1Q_LAL",2023-10-26 17:01:04,"dk",0.5349,-115,-0.06,-0.0645,-3.2234,0.4749,111
2023-10-26,"PHX @ LAL","1Q","LAL","1Q_LAL",2023-10-26 17:01:04,"pb",0.6774,-209.9958,-0.202,-0.3131,-15.6549,0.4754,110
2023-10-26,"PHI @ MIL","1Q","MIL","1Q_MIL",2023-10-26 17:01:04,"dk",0.5833,-140,-0.0551,-0.0661,-3.3062,0.5282,-112
2023-10-26,"PHI @ MIL","1Q","MIL","1Q_MIL",2023-10-26 17:01:04,"pb",0.5918,-144.9906,-0.0553,-0.0677,-3.3863,0.5365,-116
2023-10-26,"PHI @ MIL","1Q","PHI","1Q_PHI",2023-10-26 17:01:04,"dk",0.4878,105,-0.016,-0.0157,-0.7826,0.4718,112
2023-10-26,"PHI @ MIL","1Q","PHI","1Q_PHI",2023-10-26 17:01:04,"pb",0.4762,110,-0.0127,-0.0121,-0.6072,0.4635,116
2023-10-26,"PHX @ LAL","1Q","PHX","1Q_PHX",2023-10-26 17:01:04,"dk",0.5349,-115,-0.0098,-0.0105,-0.5266,0.5251,-111
2023-10-26,"PHX @ LAL","1Q","PHX","1Q_PHX",2023-10-26 17:01:04,"pb",0.3846,160,0.14,0.1137,5.6863,0.5246,-110
2023-10-26,"PHX @ LAL","1Q","LAL","1Q_LAL",2023-10-26 17:32:00,"dk",0.5349,-115,-0.06,-0.0645,-3.2234,0.4749,111
2023-10-26,"PHX @ LAL","1Q","LAL","1Q_LAL",2023-10-26 17:32:00,"pb",0.6774,-209.9958,-0.202,-0.3131,-15.6549,0.4754,110
2023-10-26,"PHI @ MIL","1Q","MIL","1Q_MIL",2023-10-26 17:32:00,"dk",0.5833,-140,-0.0551,-0.0661,-3.3062,0.5282,-112
2023-10-26,"PHI @ MIL","1Q","MIL","1Q_MIL",2023-10-26 17:32:00,"pb",0.5652,-129.9883,-0.0287,-0.033,-1.6481,0.5365,-116
2023-10-26,"PHI @ MIL","1Q","PHI","1Q_PHI",2023-10-26 17:32:00,"dk",0.4878,105,-0.016,-0.0157,-0.7826,0.4718,112
2023-10-26,"PHI @ MIL","1Q","PHI","1Q_PHI",2023-10-26 17:32:00,"pb",0.5,100,-0.0365,-0.0365,-1.8266,0.4635,116
2023-10-26,"PHX @ LAL","1Q","PHX","1Q_PHX",2023-10-26 17:32:00,"dk",0.5349,-115,-0.0098,-0.0105,-0.5266,0.5251,-111
2023-10-26,"PHX @ LAL","1Q","PHX","1Q_PHX",2023-10-26 17:32:00,"pb",0.3846,160,0.14,0.1137,5.6863,0.5246,-110
2023-10-26,"PHX @ LAL","1Q","LAL","1Q_LAL",2023-10-26 18:03:57,"dk",0.5349,-115,-0.06,-0.0645,-3.2234,0.4749,111
2023-10-26,"PHX @ LAL","1Q","LAL","1Q_LAL",2023-10-26 18:03:57,"pb",0.6667,-200,-0.1913,-0.2869,-14.344,0.4754,110
2023-10-26,"PHI @ MIL","1Q","MIL","1Q_MIL",2023-10-26 18:03:57,"dk",0.5833,-140,-0.0551,-0.0661,-3.3062,0.5282,-112
2023-10-26,"PHI @ MIL","1Q","MIL","1Q_MIL",2023-10-26 18:03:57,"pb",0.5652,-129.9883,-0.0287,-0.033,-1.6481,0.5365,-116
2023-10-26,"PHI @ MIL","1Q","PHI","1Q_PHI",2023-10-26 18:03:57,"dk",0.4878,105,-0.016,-0.0157,-0.7826,0.4718,112
2023-10-26,"PHI @ MIL","1Q","PHI","1Q_PHI",2023-10-26 18:03:57,"pb",0.5,100,-0.0365,-0.0365,-1.8266,0.4635,116
2023-10-26,"PHX @ LAL","1Q","PHX","1Q_PHX",2023-10-26 18:03:57,"dk",0.5349,-115,-0.0098,-0.0105,-0.5266,0.5251,-111
2023-10-26,"PHX @ LAL","1Q","PHX","1Q_PHX",2023-10-26 18:03:57,"pb",0.4,150,0.1246,0.1038,5.1911,0.5246,-110
2023-10-26,"PHX @ LAL","1Q","LAL","1Q_LAL",2023-10-26 18:30:30,"dk",0.5349,-115,-0.06,-0.0645,-3.2234,0.4749,111
2023-10-26,"PHX @ LAL","1Q","LAL","1Q_LAL",2023-10-26 18:30:30,"pb",0.6774,-209.9958,-0.202,-0.3131,-15.6549,0.4754,110
2023-10-26,"PHI @ MIL","1Q","MIL","1Q_MIL",2023-10-26 18:30:30,"dk",0.5833,-140,-0.0551,-0.0661,-3.3062,0.5282,-112
2023-10-26,"PHI @ MIL","1Q","MIL","1Q_MIL",2023-10-26 18:30:30,"pb",0.5833,-139.9972,-0.0468,-0.0562,-2.8078,0.5365,-116
2023-10-26,"PHI @ MIL","1Q","PHI","1Q_PHI",2023-10-26 18:30:30,"dk",0.4878,105,-0.016,-0.0157,-0.7826,0.4718,112
2023-10-26,"PHI @ MIL","1Q","PHI","1Q_PHI",2023-10-26 18:30:30,"pb",0.4878,105,-0.0243,-0.0238,-1.1879,0.4635,116
2023-10-26,"PHX @ LAL","1Q","PHX","1Q_PHX",2023-10-26 18:30:30,"dk",0.5349,-115,-0.0098,-0.0105,-0.5266,0.5251,-111
2023-10-26,"PHX @ LAL","1Q","PHX","1Q_PHX",2023-10-26 18:30:30,"pb",0.3846,160,0.14,0.1137,5.6863,0.5246,-110
2023-10-26,"PHX @ LAL","1Q","LAL","1Q_LAL",2023-10-26 19:02:04,"dk",0.5349,-115,-0.06,-0.0645,-3.2234,0.4749,111
2023-10-26,"PHX @ LAL","1Q","LAL","1Q_LAL",2023-10-26 19:02:04,"pb",0.7059,-239.9808,-0.2305,-0.3917,-19.5873,0.4754,110
2023-10-26,"PHI @ MIL","1Q","MIL","1Q_MIL",2023-10-26 19:02:04,"dk",0.5833,-140,-0.0551,-0.0661,-3.3062,0.5282,-112
2023-10-26,"PHI @ MIL","1Q","MIL","1Q_MIL",2023-10-26 19:02:04,"pb",0.5833,-139.9972,-0.0468,-0.0562,-2.8078,0.5365,-116
2023-10-26,"PHI @ MIL","1Q","PHI","1Q_PHI",2023-10-26 19:02:04,"dk",0.4878,105,-0.016,-0.0157,-0.7826,0.4718,112
2023-10-26,"PHI @ MIL","1Q","PHI","1Q_PHI",2023-10-26 19:02:04,"pb",0.4878,105,-0.0243,-0.0238,-1.1879,0.4635,116
2023-10-26,"PHX @ LAL","1Q","PHX","1Q_PHX",2023-10-26 19:02:04,"dk",0.5349,-115,-0.0098,-0.0105,-0.5266,0.5251,-111
2023-10-26,"PHX @ LAL","1Q","PHX","1Q_PHX",2023-10-26 19:02:04,"pb",0.3636,175,0.161,0.1265,6.323,0.5246,-110
2023-10-26,"PHX @ LAL","1Q","LAL","1Q_LAL",2023-10-26 19:32:43,"dk",0.5349,-115,-0.06,-0.0645,-3.2234,0.4749,111
2023-10-26,"PHX @ LAL","1Q","LAL","1Q_LAL",2023-10-26 19:32:43,"pb",0.7059,-239.9808,-0.2305,-0.3917,-19.5873,0.4754,110
2023-10-26,"PHI @ MIL","1Q","MIL","1Q_MIL",2023-10-26 19:32:43,"dk",0.5833,-140,-0.0551,-0.0661,-3.3062,0.5282,-112
2023-10-26,"PHI @ MIL","1Q","MIL","1Q_MIL",2023-10-26 19:32:43,"pb",0.5833,-139.9972,-0.0468,-0.0562,-2.8078,0.5365,-116
2023-10-26,"PHI @ MIL","1Q","PHI","1Q_PHI",2023-10-26 19:32:43,"dk",0.4878,105,-0.016,-0.0157,-0.7826,0.4718,112
2023-10-26,"PHI @ MIL","1Q","PHI","1Q_PHI",2023-10-26 19:32:43,"pb",0.4878,105,-0.0243,-0.0238,-1.1879,0.4635,116
2023-10-26,"PHX @ LAL","1Q","PHX","1Q_PHX",2023-10-26 19:32:43,"dk",0.5349,-115,-0.0098,-0.0105,-0.5266,0.5251,-111
2023-10-26,"PHX @ LAL","1Q","PHX","1Q_PHX",2023-10-26 19:32:43,"pb",0.3636,175,0.161,0.1265,6.323,0.5246,-110
2023-10-26,"PHX @ LAL","1Q","LAL","1Q_LAL",2023-10-26 20:02:01,"dk",0.5349,-115,-0.06,-0.0645,-3.2234,0.4749,111
2023-10-26,"PHX @ LAL","1Q","LAL","1Q_LAL",2023-10-26 20:02:01,"pb",0.7059,-239.9808,-0.2305,-0.3917,-19.5873,0.4754,110
2023-10-26,"PHI @ MIL","1Q","MIL","1Q_MIL",2023-10-26 20:02:01,"dk",0.5833,-140,-0.0551,-0.0661,-3.3062,0.5282,-112
2023-10-26,"PHI @ MIL","1Q","MIL","1Q_MIL",2023-10-26 20:02:01,"pb",0.5918,-144.9906,-0.0553,-0.0677,-3.3863,0.5365,-116
2023-10-26,"PHI @ MIL","1Q","PHI","1Q_PHI",2023-10-26 20:02:01,"dk",0.4878,105,-0.016,-0.0157,-0.7826,0.4718,112
2023-10-26,"PHI @ MIL","1Q","PHI","1Q_PHI",2023-10-26 20:02:01,"pb",0.4762,110,-0.0127,-0.0121,-0.6072,0.4635,116
2023-10-26,"PHX @ LAL","1Q","PHX","1Q_PHX",2023-10-26 20:02:01,"dk",0.5349,-115,-0.0098,-0.0105,-0.5266,0.5251,-111
2023-10-26,"PHX @ LAL","1Q","PHX","1Q_PHX",2023-10-26 20:02:01,"pb",0.3636,175,0.161,0.1265,6.323,0.5246,-110
2023-10-26,"PHX @ LAL","1Q","LAL","1Q_LAL",2023-10-26 21:33:17,"dk",0.5349,-115,-0.06,-0.0645,-3.2234,0.4749,111
2023-10-26,"PHI @ MIL","1Q","MIL","1Q_MIL",2023-10-26 21:33:17,"dk",0.5833,-140,-0.0551,-0.0661,-3.3062,0.5282,-112
2023-10-26,"PHI @ MIL","1Q","MIL","1Q_MIL",2023-10-26 21:33:17,"pb",0.5918,-144.9906,-0.0553,-0.0677,-3.3863,0.5365,-116
2023-10-26,"PHI @ MIL","1Q","PHI","1Q_PHI",2023-10-26 21:33:17,"dk",0.4878,105,-0.016,-0.0157,-0.7826,0.4718,112
2023-10-26,"PHI @ MIL","1Q","PHI","1Q_PHI",2023-10-26 21:33:17,"pb",0.4762,110,-0.0127,-0.0121,-0.6072,0.4635,116
2023-10-26,"PHX @ LAL","1Q","PHX","1Q_PHX",2023-10-26 21:33:17,"dk",0.5349,-115,-0.0098,-0.0105,-0.5266,0.5251,-111
2023-10-26,"PHX @ LAL","1Q","LAL","1Q_LAL",2023-10-26 22:06:55,"dk",0.5349,-115,-0.06,-0.0645,-3.2234,0.4749,111
2023-10-26,"PHI @ MIL","1Q","MIL","1Q_MIL",2023-10-26 22:06:55,"dk",0.5833,-140,-0.0551,-0.0661,-3.3062,0.5282,-112
2023-10-26,"PHI @ MIL","1Q","MIL","1Q_MIL",2023-10-26 22:06:55,"pb",0.5833,-139.9972,-0.0468,-0.0562,-2.8078,0.5365,-116
2023-10-26,"PHI @ MIL","1Q","PHI","1Q_PHI",2023-10-26 22:06:55,"dk",0.4878,105,-0.016,-0.0157,-0.7826,0.4718,112
2023-10-26,"PHI @ MIL","1Q","PHI","1Q_PHI",2023-10-26 22:06:55,"pb",0.4878,105,-0.0243,-0.0238,-1.1879,0.4635,116
2023-10-26,"PHX @ LAL","1Q","PHX","1Q_PHX",2023-10-26 22:06:55,"dk",0.5349,-115,-0.0098,-0.0105,-0.5266,0.5251,-111
2023-10-26,"PHX @ LAL","1Q","LAL","1Q_LAL",2023-10-26 22:35:21,"dk",0.5349,-115,-0.06,-0.0645,-3.2234,0.4749,111
2023-10-26,"PHI @ MIL","1Q","MIL","1Q_MIL",2023-10-26 22:35:21,"dk",0.5833,-140,-0.0551,-0.0661,-3.3062,0.5282,-112
2023-10-26,"PHI @ MIL","1Q","MIL","1Q_MIL",2023-10-26 22:35:21,"pb",0.5833,-139.9972,-0.0468,-0.0562,-2.8078,0.5365,-116
2023-10-26,"PHI @ MIL","1Q","PHI","1Q_PHI",2023-10-26 22:35:21,"dk",0.4878,105,-0.016,-0.0157,-0.7826,0.4718,112
2023-10-26,"PHI @ MIL","1Q","PHI","1Q_PHI",2023-10-26 22:35:21,"pb",0.4878,105,-0.0243,-0.0238,-1.1879,0.4635,116
2023-10-26,"PHX @ LAL","1Q","PHX","1Q_PHX",2023-10-26 22:35:21,"dk",0.5349,-115,-0.0098,-0.0105,-0.5266,0.5251,-111
2023-10-26,"PHX @ LAL","1Q","LAL","1Q_LAL",2023-10-26 23:04:13,"dk",0.5349,-115,-0.06,-0.0645,-3.2234,0.4749,111
2023-10-26,"PHI @ MIL","1Q","MIL","1Q_MIL",2023-10-26 23:04:13,"dk",0.5833,-140,-0.0551,-0.0661,-3.3062,0.5282,-112
2023-10-26,"PHI @ MIL","1Q","MIL","1Q_MIL",2023-10-26 23:04:13,"pb",0.6,-149.9925,-0.0635,-0.0793,-3.9659,0.5365,-116
2023-10-26,"PHI @ MIL","1Q","PHI","1Q_PHI",2023-10-26 23:04:13,"dk",0.4878,105,-0.016,-0.0157,-0.7826,0.4718,112
2023-10-26,"PHI @ MIL","1Q","PHI","1Q_PHI",2023-10-26 23:04:13,"pb",0.4651,115,-0.0016,-0.0015,-0.077,0.4635,116
2023-10-26,"PHX @ LAL","1Q","PHX","1Q_PHX",2023-10-26 23:04:13,"dk",0.5349,-115,-0.0098,-0.0105,-0.5266,0.5251,-111
2023-10-26,"PHX @ LAL","1Q","LAL","1Q_LAL",2023-10-26 23:35:09,"dk",0.5349,-115,-0.06,-0.0645,-3.2234,0.4749,111
2023-10-26,"PHI @ MIL","1Q","MIL","1Q_MIL",2023-10-26 23:35:09,"dk",0.5833,-140,-0.0551,-0.0661,-3.3062,0.5282,-112
2023-10-26,"PHI @ MIL","1Q","MIL","1Q_MIL",2023-10-26 23:35:09,"pb",0.5833,-139.9972,-0.0468,-0.0562,-2.8078,0.5365,-116
2023-10-26,"PHI @ MIL","1Q","PHI","1Q_PHI",2023-10-26 23:35:09,"dk",0.4878,105,-0.016,-0.0157,-0.7826,0.4718,112
2023-10-26,"PHI @ MIL","1Q","PHI","1Q_PHI",2023-10-26 23:35:09,"pb",0.4878,105,-0.0243,-0.0238,-1.1879,0.4635,116
2023-10-26,"PHX @ LAL","1Q","PHX","1Q_PHX",2023-10-26 23:35:09,"dk",0.5349,-115,-0.0098,-0.0105,-0.5266,0.5251,-111
2023-10-26,"PHX @ LAL","1Q","LAL","1Q_LAL",2023-10-27 00:04:54,"dk",0.5349,-115,-0.06,-0.0645,-3.2234,0.4749,111
2023-10-26,"PHI @ MIL","1Q","MIL","1Q_MIL",2023-10-27 00:04:54,"dk",0.5833,-140,-0.0551,-0.0661,-3.3062,0.5282,-112
2023-10-26,"PHI @ MIL","1Q","MIL","1Q_MIL",2023-10-27 00:04:54,"pb",0.5833,-139.9972,-0.0468,-0.0562,-2.8078,0.5365,-116
2023-10-26,"PHI @ MIL","1Q","PHI","1Q_PHI",2023-10-27 00:04:54,"dk",0.4878,105,-0.016,-0.0157,-0.7826,0.4718,112
2023-10-26,"PHI @ MIL","1Q","PHI","1Q_PHI",2023-10-27 00:04:54,"pb",0.4878,105,-0.0243,-0.0238,-1.1879,0.4635,116
2023-10-26,"PHX @ LAL","1Q","PHX","1Q_PHX",2023-10-27 00:04:54,"dk",0.5349,-115,-0.0098,-0.0105,-0.5266,0.5251,-111
2023-10-26,"PHX @ LAL","1Q","LAL","1Q_LAL",2023-10-27 00:35:30,"dk",0.5349,-115,-0.06,-0.0645,-3.2234,0.4749,111
2023-10-26,"PHX @ LAL","1Q","PHX","1Q_PHX",2023-10-27 00:35:30,"dk",0.5349,-115,-0.0098,-0.0105,-0.5266,0.5251,-111
2023-10-26,"PHX @ LAL","1Q","LAL","1Q_LAL",2023-10-27 01:05:54,"csr",0.5349,-115,-0.0595,-0.0639,-3.1965,0.4754,110
2023-10-26,"PHX @ LAL","1Q","LAL","1Q_LAL",2023-10-27 01:05:54,"dk",0.5349,-115,-0.06,-0.0645,-3.2234,0.4749,111
2023-10-26,"PHX @ LAL","1Q","PHX","1Q_PHX",2023-10-27 01:05:54,"csr",0.5349,-115,-0.0103,-0.0111,-0.5535,0.5246,-110
2023-10-26,"PHX @ LAL","1Q","PHX","1Q_PHX",2023-10-27 01:05:54,"dk",0.5349,-115,-0.0098,-0.0105,-0.5266,0.5251,-111
2023-10-26,"PHX @ LAL","1Q","LAL","1Q_LAL",2023-10-27 01:35:27,"csr",0.5349,-115,-0.0595,-0.0639,-3.1965,0.4754,110
2023-10-26,"PHX @ LAL","1Q","LAL","1Q_LAL",2023-10-27 01:35:27,"dk",0.5349,-115,-0.06,-0.0645,-3.2234,0.4749,111
2023-10-26,"PHX @ LAL","1Q","PHX","1Q_PHX",2023-10-27 01:35:27,"csr",0.5349,-115,-0.0103,-0.0111,-0.5535,0.5246,-110
2023-10-26,"PHX @ LAL","1Q","PHX","1Q_PHX",2023-10-27 01:35:27,"dk",0.5349,-115,-0.0098,-0.0105,-0.5266,0.5251,-111
2023-10-26,"PHX @ LAL","1Q","LAL","1Q_LAL",2023-10-27 02:05:41,"csr",0.5349,-115,-0.0595,-0.0639,-3.1965,0.4754,110
2023-10-26,"PHX @ LAL","1Q","LAL","1Q_LAL",2023-10-27 02:05:41,"dk",0.5349,-115,-0.06,-0.0645,-3.2234,0.4749,111
2023-10-26,"PHX @ LAL","1Q","PHX","1Q_PHX",2023-10-27 02:05:41,"csr",0.5349,-115,-0.0103,-0.0111,-0.5535,0.5246,-110
2023-10-26,"PHX @ LAL","1Q","PHX","1Q_PHX",2023-10-27 02:05:41,"dk",0.5349,-115,-0.0098,-0.0105,-0.5266,0.5251,-111
2023-10-26,"PHX @ LAL","1Q","LAL","1Q_LAL",2023-10-27 02:33:53,"csr",0.5349,-115,-0.0595,-0.0639,-3.1965,0.4754,110
2023-10-26,"PHX @ LAL","1Q","LAL","1Q_LAL",2023-10-27 02:33:53,"dk",0.5349,-115,-0.06,-0.0645,-3.2234,0.4749,111
2023-10-26,"PHX @ LAL","1Q","PHX","1Q_PHX",2023-10-27 02:33:53,"csr",0.5349,-115,-0.0103,-0.0111,-0.5535,0.5246,-110
2023-10-26,"PHX @ LAL","1Q","PHX","1Q_PHX",2023-10-27 02:33:53,"dk",0.5349,-115,-0.0098,-0.0105,-0.5266,0.5251,-111
2023-10-26,"PHX @ LAL","1Q","LAL","1Q_LAL",2023-10-27 03:03:57,"csr",0.5349,-115,-0.0595,-0.0639,-3.1965,0.4754,110
2023-10-26,"PHX @ LAL","1Q","LAL","1Q_LAL",2023-10-27 03:03:57,"dk",0.5349,-115,-0.06,-0.0645,-3.2234,0.4749,111
2023-10-26,"PHX @ LAL","1Q","PHX","1Q_PHX",2023-10-27 03:03:57,"csr",0.5349,-115,-0.0103,-0.0111,-0.5535,0.5246,-110
2023-10-26,"PHX @ LAL","1Q","PHX","1Q_PHX",2023-10-27 03:03:57,"dk",0.5349,-115,-0.0098,-0.0105,-0.5266,0.5251,-111
2023-10-27,"NYK @ ATL","1Q","ATL","1Q_ATL",2023-10-27 13:35:14,"pb",0.5349,-114.9954,-0.0722,-0.0776,-3.8815,0.4627,116
2023-10-27,"OKC @ CLE","1Q","CLE","1Q_CLE",2023-10-27 13:35:14,"pb",0.5349,-114.9954,-0.048,-0.0517,-2.5826,0.4868,105
2023-10-27,"DEN @ MEM","1Q","DEN","1Q_DEN",2023-10-27 13:35:14,"pb",0.5556,-125,-0.1004,-0.113,-5.6486,0.4551,120
2023-10-27,"GSW @ SAC","1Q","GSW","1Q_GSW",2023-10-27 13:35:14,"pb",0.5238,-109.9989,0.0253,0.0266,1.3299,0.5491,-122
