"","player_name","player_team","player_status"
"4612","Kobe McCrary",NA,"Inactive"
"4613","Robert Turbin",NA,"Active"
"4614","Larry Rose",NA,"Inactive"
"4615","Taj McGowan",NA,"Inactive"
"4616","Josh Caldwell",NA,"Inactive"
"4617","Jeremy Hill",NA,"Active"
"4618","LeSean McCoy",NA,"Inactive"
"4619","Justin Davis",NA,"Inactive"
"4620","Matt Dayes",NA,"Inactive"
"4621","Shaun Draughn",NA,"Inactive"
"4622","Malik Williams",NA,"Inactive"
"4623","Leshun Daniels Jr.",NA,"Inactive"
"4624","Aaron Green",NA,"Inactive"
"4625","Todd Gurley",NA,"Active"
"4626","Jeremy Cox",NA,"Inactive"
"4627","Jonathan Stewart",NA,"Active"
"4628","Dion Lewis",NA,"Inactive"
"4629","Terrell Watson",NA,"Inactive"
"4630","Donnel Pumphrey",NA,"Inactive"
"4631","Jalen Simmons",NA,"Inactive"
"4632","Chris Johnson",NA,"Inactive"
"4633","DeAndre Washington",NA,"Inactive"
"4634","Kerwynn Williams",NA,"Inactive"
"4635","Cameron Artis-Payne",NA,"Active"
"4636","Sherman Badie",NA,"Inactive"
"4637","David Cobb",NA,"Inactive"
"4638","George Atkinson",NA,"Inactive"
"4639","Terrence Magee",NA,"Inactive"
"4640","Adrian Peterson",NA,"Inactive"
"4641","Lavon Coleman",NA,"Inactive"
"4642","William Stanback",NA,"Inactive"
"4643","Darren Sproles",NA,"Active"
"4644","Jhurell Pressley",NA,"Inactive"
"4645","Terry Swanson",NA,"Inactive"
"4646","Kapri Bibbs",NA,"Active"
"4647","Tim Hightower",NA,"Inactive"
"4648","Bilal Powell",NA,"Active"
"4649","Jeremy Langford",NA,"Injured Reserve"
"4650","Terrance West",NA,"Inactive"
"4651","Wendell Smallwood",NA,"Inactive"
"4652","Corey Grant",NA,"Active"
"4653","De'Lance Turner",NA,"Inactive"
"4654","Trayone Gray",NA,"Inactive"
"4655","Martez Carter",NA,"Inactive"
"4656","Shane Vereen",NA,"Injured Reserve"
"4657","Alfred Blue",NA,"Injured Reserve"
"4658","David Fluellen",NA,"Inactive"
"4659","Matt Jones",NA,"Inactive"
"4660","Akrum Wadley",NA,"Inactive"
"4661","James Summers",NA,"Inactive"
"4662","Robert Martin",NA,"Inactive"
"4663","Mike Gillislee",NA,"Active"
"4664","Karan Higdon Jr.",NA,"Inactive"
"4665","Derrius Guice",NA,"Inactive"
"4666","Joe Banyard",NA,"Inactive"
"4667","Byron Marshall",NA,"Inactive"
"4668","Detrez Newsome",NA,"Inactive"
"4669","Marcus Marshall",NA,"Inactive"
"4670","Ronnie Hillman",NA,"Inactive"
"4671","De'Veon Smith",NA,"Inactive"
"4672","Tre Madden",NA,"Inactive"
"4673","Daniel Lasco",NA,"Inactive"
"4674","Adam Choice",NA,"Inactive"
"4675","Ryan Mathews",NA,"Inactive"
"4676","LeGarrette Blount",NA,"Active"
"4677","Kenjon Barner",NA,"Inactive"
"4678","D.J. Foster",NA,"Inactive"
"4679","Darrin Hall",NA,"Inactive"
"4680","Bronson Hill",NA,"Inactive"
"4681","Akeem Hunt",NA,"Inactive"
"4682","Jacquizz Rodgers",NA,"Active"
"4683","Joel Bouagnon",NA,"Inactive"
"4684","Joe Williams",NA,"Inactive"
"4685","De'Angelo Henderson",NA,"Inactive"
"4686","Rodney Anderson",NA,"Inactive"
"4687","Matthew Colburn II",NA,"Inactive"
"4688","Christine Michael",NA,"Active"
"4689","Elijah Hood",NA,"Inactive"
"4690","Gerald Holmes",NA,"Inactive"
"4691","Brandon Radcliff",NA,"Inactive"
"4692","Stevan Ridley",NA,"Active"
"4693","Frank Gore",NA,"Inactive"
"4694","Ervin Phillips",NA,"Inactive"
"4695","Tim Cook",NA,"Inactive"
"4696","Travon McMillian",NA,"Inactive"
"4697","Xavier Turner",NA,"Inactive"
"4698","Knile Davis",NA,"Inactive"
"4699","Chris Ezeala",NA,"Inactive"
"4700","Wes Hills",NA,"Inactive"
"4701","Marcus Murphy",NA,"Active"
"4702","Ray Lawry",NA,"Inactive"
"4703","Jarveon Williams",NA,"Inactive"
"4704","Shaun Wilson",NA,"Inactive"
"4705","C.J. Spiller",NA,"Inactive"
"4706","Senorise Perry",NA,"Inactive"
"4707","Le'Veon Bell",NA,"Active"
"4708","Danny Woodhead",NA,"Inactive"
"4709","Darren McFadden",NA,"Inactive"
"4710","Jarvion Franklin",NA,"Inactive"
"4711","Mark Walton",NA,"Inactive"
"4712","Eddie Lacy",NA,"Inactive"
"4713","Marcus Martin",NA,"Inactive"
"4714","Kenneth Dixon",NA,"Inactive"
"4715","J.D. Moore",NA,"Inactive"
"4716","Doug Martin",NA,"Injured Reserve"
"4717","Secdrick Cooper",NA,"Inactive"
"4718","Corrion Ballard",NA,"Inactive"
"4719","Joshua Liddell",NA,"Inactive"
"4720","Ramon Richards",NA,"Inactive"
"4721","Antone Exum",NA,"Active"
"4722","Isaiah Wharton",NA,"Inactive"
"4723","Derron Smith",NA,"Inactive"
"4724","Trae Elston",NA,"Inactive"
"4725","Damian Parms",NA,"Inactive"
"4726","Malik Golden",NA,"Inactive"
"4727","Tigie Sankoh",NA,"Inactive"
"4728","Jeron Johnson",NA,"Inactive"
"4729","Jacob Thieneman",NA,"Inactive"
"4730","Jameill Showers",NA,"Injured Reserve"
"4731","Robenson Therezie",NA,"Injured Reserve"
"4732","Kelcie McCray",NA,"Inactive"
"4733","Jordan Dangerfield",NA,"Inactive"
"4734","Su'a Cravens",NA,"Inactive"
"4735","Damon Webb",NA,"Inactive"
"4736","Adarius Pickett",NA,"Inactive"
"4737","Shalom Luani",NA,"Inactive"
"4738","Barry Church",NA,"Active"
"4739","A.J. Howard",NA,"Inactive"
"4740","Kemal Ishmael",NA,"Active"
"4741","Tyvis Powell",NA,"Inactive"
"4742","Chris Maragos",NA,"Inactive"
"4743","Parker Baldwin",NA,"Inactive"
"4744","Jojo McIntosh",NA,"Inactive"
"4745","AJ Hendy",NA,"Inactive"
"4746","Harold Jones-Quartey",NA,"Inactive"
"4747","Michael Thomas",NA,"Active"
"4748","Ironhead Gallon",NA,"Inactive"
"4749","Deiondre' Hall",NA,"Inactive"
"4750","Rafael Bush",NA,"Active"
"4751","Walt Aikens",NA,"Active"
"4752","Dexter McCoil",NA,"Inactive"
"4753","Brandon Bryant",NA,"Inactive"
"4754","Montae Nicholson",NA,"Inactive"
"4755","TJ Mutcherson",NA,"Inactive"
"4756","Nick Orr",NA,"Inactive"
"4757","Eric Reid",NA,"Active"
"4758","Kurtis Drummond",NA,"Inactive"
"4759","Dravon Askew-Henry",NA,"Inactive"
"4760","Jaylen Watkins",NA,"Inactive"
"4761","Shamarko Thomas",NA,"Active"
"4762","Nate Ebner",NA,"Inactive"
"4763","Morgan Burnett",NA,"Active"
"4764","Ronald Martin",NA,"Active"
"4765","Tre Sullivan",NA,"Inactive"
"4766","Demetrious Cox",NA,"Inactive"
"4767","Kenny Vaccaro",NA,"Active"
"4768","Tyree Robinson",NA,"Inactive"
"4769","Quincy Mauger",NA,"Inactive"
"4770","Justin Currie",NA,"Inactive"
"4771","Kacy Rodgers II",NA,"Inactive"
"4772","Mike Tyson",NA,"Inactive"
"4773","Tyree Kinnel",NA,"Inactive"
"4774","Eddie Pleasant",NA,"Active"
"4775","Cody Brown",NA,"Inactive"
"4776","Kam Chancellor",NA,"Inactive"
"4777","Jason Thompson",NA,"Inactive"
"4778","Rickey Jefferson",NA,"Inactive"
"4779","Eric Berry",NA,"Active"
"4780","Damarius Travis",NA,"Inactive"
"4781","Marcelis Branch",NA,"Inactive"
"4782","Da'Norris Searcy",NA,"Active"
"4783","Raysean Pringle",NA,"Inactive"
"4784","Johnathan Cyprien",NA,"Inactive"
"4785","Tyson Graham",NA,"Inactive"
"4786","T.J. McDonald",NA,"Active"
"4787","Orion Stewart",NA,"Inactive"
"4788","Jake Fisher",NA,"Active"
"4789","Ulrick John",NA,"Injured Reserve"
"4790","Cyrus Kouandjio",NA,"Active"
"4791","Chris Clark",NA,"Active"
"4792","Chad Wheeler",NA,"Inactive"
"4793","Matt Kalil",NA,"Inactive"
"4794","Ben Ijalana",NA,"Inactive"
"4795","De'Ondre Wesley",NA,"Inactive"
"4796","T.J. Clemmings",NA,"Active"
"4797","Anthony Castonzo",NA,"Injured Reserve"
"4798","Seantrel Henderson",NA,"Injured Reserve"
"4799","Derek Newton",NA,"Active"
"4800","Joe Barksdale",NA,"Active"
"4801","Jermey Parnell",NA,"Active"
"4802","LaAdrian Waddle",NA,"Active"
"4803","Taylor Hart",NA,"Inactive"
"4804","Andrew Donnal",NA,"Inactive"
"4805","Ryan Schraeder",NA,"Active"
"4806","Austin Howard",NA,"Active"
"4807","Cordy Glenn",NA,"Active"
"4808","Alex Light",NA,"Inactive"
"4809","Darrell Williams",NA,"Inactive"
"4810","Greg Robinson",NA,"Active"
"4811","Nick Becton",NA,"Injured Reserve"
"4812","Michael Ola",NA,"Active"
"4813","Corey Robinson",NA,"Active"
"4814","Isaiah Battle",NA,"Inactive"
"4815","Jake Rodgers",NA,"Inactive"
"4816","Mitchell Schwartz",NA,"Active"
"4817","Garry Gilliam",NA,"Active"
"4818","Tyreek Burwell",NA,"Inactive"
"4819","Matt McCants",NA,"Inactive"
"4820","Joe Staley",NA,"Active"
"4821","Charles Scarff",NA,"Inactive"
"4822","Drew Belcher",NA,"Inactive"
"4823","Brian Parker",NA,"Active"
"4824","Stephen Baggett",NA,"Inactive"
"4825","Greg Olsen",NA,"Injured Reserve"
"4826","Garrett Dickerson",NA,"Inactive"
"4827","Daniel Helm",NA,"Inactive"
"4828","David Johnson",NA,"Inactive"
"4829","Ryan Malleck",NA,"Inactive"
"4830","Clayton Wilson",NA,"Inactive"
"4831","Michael Roberts",NA,"Inactive"
"4832","Tyree Mayfield",NA,"Inactive"
"4833","Ben Johnson",NA,"Inactive"
"4834","Cole Herdman",NA,"Inactive"
"4835","Gary Barnidge",NA,"Inactive"
"4836","Antonio Gates",NA,"Active"
"4837","Thomas Duarte",NA,"Inactive"
"4838","Josh Hill",NA,"Inactive"
"4839","Matt Lengel",NA,"Inactive"
"4840","E.J. Bibbs",NA,"Injured Reserve"
"4841","Vernon Davis",NA,"Active"
"4842","David Morgan",NA,"Inactive"
"4843","Vance McDonald",NA,"Injured Reserve"
"4844","Coby Fleener",NA,"Inactive"
"4845","Rhett Ellison",NA,"Active"
"4846","Billy Brown",NA,"Inactive"
"4847","Brent Celek",NA,"Inactive"
"4848","Blake Mack",NA,"Inactive"
"4849","Troy Mangen",NA,"Inactive"
"4850","Rico Gathers",NA,"Inactive"
"4851","Seth DeValve",NA,"Inactive"
"4852","Bucky Hodges",NA,"Inactive"
"4853","Neal Sterling",NA,"Active"
"4854","Cam Serigne",NA,"Inactive"
"4855","Jordan Reed",NA,"Inactive"
"4856","Rashaun Allen",NA,"Injured Reserve"
"4857","Austin Traylor",NA,"Inactive"
"4858","Jeff Heuerman",NA,"Inactive"
"4859","Anthony Manzo-Lewis",NA,"Inactive"
"4860","Tim Semisch",NA,"Inactive"
"4861","Erik Swoope",NA,"Active"
"4862","Rory Anderson",NA,"Inactive"
"4863","Braedon Bowman",NA,"Inactive"
"4864","Micky Crum",NA,"Inactive"
"4865","Nick Truesdell",NA,"Inactive"
"4866","Dion Sims",NA,"Active"
"4867","Matt Weiser",NA,"Inactive"
"4868","Ed Dickson",NA,"Active"
"4869","Will Tye",NA,"Inactive"
"4870","Jevoni Robinson",NA,"Inactive"
"4871","Charles Clay",NA,"Active"
"4872","Scott Simonson",NA,"Active"
"4873","Michael Hoomanawanui",NA,"Inactive"
"4874","Niles Paul",NA,"Inactive"
"4875","Alex Gray",NA,"Inactive"
"4876","Vince Mayle",NA,"Injured Reserve"
"4877","Ryan Yurachek",NA,"Inactive"
"4878","Pharoah McKever",NA,"Inactive"
"4879","Christian Scotland-Williamson",NA,"Inactive"
"4880","Martellus Bennett",NA,"Inactive"
"4881","Ellis Richardson",NA,"Inactive"
"4882","Garrett Hudson",NA,"Inactive"
"4883","AD Denham",NA,"Inactive"
"4884","Sean McGrath",NA,"Inactive"
"4885","Tyler Hoppes",NA,"Inactive"
"4886","Josiah Price",NA,"Inactive"
"4887","Romello Brooker",NA,"Inactive"
"4888","Ben Koyack",NA,"Inactive"
"4889","Austin Seferian-Jenkins",NA,"Active"
"4890","Ryan Smith",NA,"Inactive"
"4891","Benjamin Watson",NA,"Active"
"4892","Garrett Celek",NA,"Active"
"4893","Tyler Eifert",NA,"Inactive"
"4894","Troy Niklas",NA,"Injured Reserve"
"4895","Emanuel Byrd",NA,"Inactive"
"4896","Jason Witten",NA,"Injured Reserve"
"4897","MarQueis Gray",NA,"Inactive"
"4898","Michael Colubiale",NA,"Inactive"
"4899","Sean Culkin",NA,"Inactive"
"4900","Ben Braunecker",NA,"Inactive"
"4901","Virgil Green",NA,"Inactive"
"4902","Gavin Escobar",NA,"Inactive"
"4903","Delanie Walker",NA,"Active"
"4904","Brandon Barnes",NA,"Inactive"
"4905","Orson Charles",NA,"Inactive"
"4906","Deandre Goolsby",NA,"Inactive"
"4907","John Phillips",NA,"Active"
"4908","Colin Jeter",NA,"Inactive"
"4909","Hale Hentges",NA,"Injured Reserve"
"4910","Wes Saxton",NA,"Inactive"
"4911","Jerome Cunningham",NA,"Active"
"4912","Jace Amaro",NA,"Inactive"
"4913","AJ Derby",NA,"Inactive"
"4914","Henry Krieger-Coble",NA,"Inactive"
"4915","Bradley Sowell",NA,"Active"
"4916","Moritz Böhringer",NA,"Inactive"
"4917","David Grinnage",NA,"Inactive"
"4918","Gannon Sinclair",NA,"Inactive"
"4919","Ryan Hewitt",NA,"Active"
"4920","Zach Miller",NA,"Inactive"
"4921","Logan Paulsen",NA,"Inactive"
"4922","Nick Deluca",NA,"Inactive"
"4923","Cole Hunt",NA,"Inactive"
"4924","Je'Ron Hamm",NA,"Active"
"4925","Keenan Brown",NA,"Inactive"
"4926","Ryan O'Malley",NA,"Inactive"
"4927","C.J. Conrad",NA,"Inactive"
"4928","Dwayne Allen",NA,"Active"
"4929","Timothy Wright",NA,"Inactive"
"4930","Julius Thomas",NA,"Inactive"
"4931","Jason Reese",NA,"Inactive"
"4932","Kyle Carter",NA,"Inactive"
"4933","Austin Roberts",NA,"Inactive"
"4934","Alec Bloom",NA,"Inactive"
"4935","Keith Towbridge",NA,"Inactive"
"4936","Trey Burton",NA,"Inactive"
"4937","Jake McGee",NA,"Inactive"
"4938","Scott Orndoff",NA,"Inactive"
"4939","Jermaine Gresham",NA,"Active"
"4940","Ladarius Green",NA,"Inactive"
"4941","Trevor Wood",NA,"Inactive"
"4942","Lance Kendricks",NA,"Active"
"4943","James Looney",NA,"Inactive"
"4944","Bryce Williams",NA,"Inactive"
"4945","Hakeem Valles",NA,"Inactive"
"4946","Clive Walford",NA,"Active"
"4947","Paul Butler",NA,"Inactive"
"4948","Charone Peake",NA,"Inactive"
"4949","Riley McCarron",NA,"Inactive"
"4950","Carlton Agudosi",NA,"Inactive"
"4951","Teo Redding",NA,"Inactive"
"4952","Leonte Carroo",NA,"Inactive"
"4953","Jordy Nelson",NA,"Inactive"
"4954","Sammie Coates",NA,"Active"
"4955","Ted Ginn",NA,"Inactive"
"4956","Julian Williams",NA,"Inactive"
"4957","Jonah Trinnaman",NA,"Inactive"
"4958","Terrelle Pryor",NA,"Injured Reserve"
"4959","Andre Holmes",NA,"Injured Reserve"
"4960","Mario Alford",NA,"Inactive"
"4961","John Diarse",NA,"Inactive"
"4962","Taylor Gabriel",NA,"Active"
"4963","Kaelin Clay",NA,"Injured Reserve"
"4964","Corey Brown",NA,"Injured Reserve"
"4965","Marcus Lucas",NA,"Inactive"
"4966","Steven Dunbar",NA,"Inactive"
"4967","T.J. Jones",NA,"Active"
"4968","Anquan Boldin",NA,"Inactive"
"4969","Mose Frazier",NA,"Inactive"
"4970","Jamaal Jones",NA,"Inactive"
"4971","Damoun Patterson",NA,"Inactive"
"4972","T.J. Rahming",NA,"Inactive"
"4973","Bruce Ellington",NA,"Active"
"4974","Michael Floyd",NA,"Active"
"4975","Freddie Martino",NA,"Inactive"
"4976","Deontez Alexander",NA,"Inactive"
"4977","Dorial Green-Beckham",NA,"Inactive"
"4978","Eric Decker",NA,"Inactive"
"4979","Matt Hazel",NA,"Injured Reserve"
"4980","Fred Trevillion",NA,"Inactive"
"4981","Damon Sheehy-Guiseppi",NA,"Inactive"
"4982","Rashad Ross",NA,"Inactive"
"4983","Darren Carrington",NA,"Inactive"
"4984","Ricardo Louis",NA,"Inactive"
"4985","Brandon Coleman",NA,"Physically Unable to Perform"
"4986","Brandon Reilly",NA,"Inactive"
"4987","Jordan Lasley",NA,"Inactive"
"4988","Keon Hatcher",NA,"Inactive"
"4989","Blake Jackson",NA,"Inactive"
"4990","Devin Lucien",NA,"Inactive"
"4991","Martavis Bryant",NA,"Inactive"
"4992","Stephen Louis",NA,"Inactive"
"4993","Eli Rogers",NA,"Inactive"
"4994","Jace Billingsley",NA,"Inactive"
"4995","Kamar Aiken",NA,"Active"
"4996","Malcolm Mitchell",NA,"Inactive"
"4997","Isaiah Burse",NA,"Inactive"
"4998","Spencer Schnell",NA,"Inactive"
"4999","Dez Bryant",NA,"Inactive"
"5000","Steven Mitchell",NA,"Inactive"
"5001","KD Cannon",NA,"Inactive"
"5002","Hunter Sharp",NA,"Inactive"
"5003","Aldrick Robinson",NA,"Inactive"
"5004","Herb Waters",NA,"Inactive"
"5005","Drew Morgan",NA,"Inactive"
"5006","Jalen Greene",NA,"Inactive"
"5007","Bryce Treggs",NA,"Inactive"
"5008","Joe Horn Jr.",NA,"Inactive"
"5009","Daniel Williams",NA,"Inactive"
"5010","Terrell Sinkfield",NA,"Inactive"
"5011","Shay Fields",NA,"Inactive"
"5012","Cortrelle Simpson",NA,"Inactive"
"5013","Raphael Leonard",NA,"Inactive"
"5014","Floyd Allen",NA,"Inactive"
"5015","Jeremy Maclin",NA,"Inactive"
"5016","Tim Wilson",NA,"Inactive"
"5017","Brandon Shippen",NA,"Inactive"
"5018","Cameron Meredith",NA,"Injured Reserve"
"5019","Deontay Burnett",NA,"Inactive"
"5020","Cam Phillips",NA,"Inactive"
"5021","Tre McBride",NA,"Inactive"
"5022","Justin Hunter",NA,"Active"
"5023","Nick Williams",NA,"Injured Reserve"
"5024","Jordan Leslie",NA,"Inactive"
"5025","Josh Bellamy",NA,"Inactive"
"5026","Bralon Addison",NA,"Inactive"
"5027","Danny Amendola",NA,"Inactive"
"5028","Dillon Mitchell",NA,"Inactive"
"5029","Brandon Tate",NA,"Active"
"5030","DeAndre Smelter",NA,"Inactive"
"5031","Brandon LaFell",NA,"Active"
"5032","Jawill Davis",NA,"Inactive"
"5033","Ryan Davis",NA,"Inactive"
"5034","Jarius Wright",NA,"Active"
"5035","Kendall Wright",NA,"Active"
"5036","C.J. Duncan",NA,"Inactive"
"5037","Nelson Spruce",NA,"Inactive"
"5038","Rasheed Bailey",NA,"Inactive"
"5039","Demarcus Ayers",NA,"Inactive"
"5040","Jake Wieneke",NA,"Inactive"
"5041","Shane Wynn",NA,"Inactive"
"5042","Jamarius Way",NA,"Inactive"
"5043","Joe Walker",NA,"Inactive"
"5044","Andre Levrone",NA,"Inactive"
"5045","Amba Etta-Tawo",NA,"Inactive"
"5046","Golden Tate",NA,"Active"
"5047","Trevion Thompson",NA,"Inactive"
"5048","Marquis Bundy",NA,"Inactive"
"5049","Quincy Enunwa",NA,"Inactive"
"5050","Janarion Grant",NA,"Inactive"
"5051","Aaron Burbridge",NA,"Inactive"
"5052","Seth Roberts",NA,"Inactive"
"5053","Malcolm Lewis",NA,"Inactive"
"5054","Garrett Johnson",NA,"Inactive"
"5055","Johnny Holton",NA,"Active"
"5056","Devonte Boyd",NA,"Inactive"
"5057","Jaleel Scott",NA,"Inactive"
"5058","Marvin Bracy",NA,"Inactive"
"5059","Bryce Bobo",NA,"Inactive"
"5060","Devon Cajuste",NA,"Inactive"
"5061","Torrey Smith",NA,"Active"
"5062","Francis Owusu",NA,"Inactive"
"5063","James Wright",NA,"Inactive"
"5064","Tim White",NA,"Inactive"
"5065","Tanner McEvoy",NA,"Inactive"
"5066","Dorren Miller",NA,"Inactive"
"5067","Brendan Langley",NA,"Inactive"
"5068","Austin Carr",NA,"Inactive"
"5069","Markus Wheaton",NA,"Active"
"5070","Mike Wallace",NA,"Active"
"5071","Corey Willis",NA,"Inactive"
"5072","Dontez Ford",NA,"Inactive"
"5073","Joseph Parker",NA,"Inactive"
"5074","Stacy Coley",NA,"Inactive"
"5075","Cayleb Jones",NA,"Inactive"
"5076","Ka'raun White",NA,"Inactive"
"5077","Darius Prince",NA,"Inactive"
"5078","Nick Holley",NA,"Inactive"
"5079","Brice Butler",NA,"Active"
"5080","Roger Lewis",NA,"Inactive"
"5081","Jalen Tolliver",NA,"Inactive"
"5082","Jermaine Kearse",NA,"Active"
"5083","Bryant Mitchell",NA,"Inactive"
"5084","Donteea Dye",NA,"Inactive"
"5085","Cobi Hamilton",NA,"Inactive"
"5086","Reggie White Jr.",NA,"Inactive"
"5087","Korey Robertson",NA,"Inactive"
"5088","Marcus Tucker",NA,"Inactive"
"5089","Brittan Golden",NA,"Injured Reserve"
"5090","Sergio Bailey",NA,"Inactive"
"5091","DaMarkus Lodge",NA,"Inactive"
"5092","Jonathan Duhart",NA,"Inactive"
"5093","DeVier Posey",NA,"Inactive"
"5094","Marlon Brown",NA,"Injured Reserve"
"5095","Malachi Dupre",NA,"Inactive"
"5096","Jeremy Butler",NA,"Inactive"
"5097","Julian Edelman",NA,"Injured Reserve"
"5098","Kenny Bell",NA,"Inactive"
"5099","Doug Baldwin",NA,"Active"
"5100","Xavier Ubosi",NA,"Inactive"
"5101","Justin Blackmon",NA,"Inactive"
"5102","JJ Jones",NA,"Inactive"
"5103","Terrance Williams",NA,"Active"
"5104","Charles Johnson",NA,"Injured Reserve"
"5105","Alshon Jeffery",NA,"Active"
"5106","Travis Rudolph",NA,"Inactive"
"5107","Bernard Reedy",NA,"Inactive"
"5108","Trey Griffey",NA,"Inactive"
"5109","Dorian Baker",NA,"Inactive"
"5110","Quan Bray",NA,"Inactive"
"5111","Shawn Bane",NA,"Inactive"
"5112","Sean Modster",NA,"Inactive"
"5113","Jeff Janis",NA,"Inactive"
"5114","Fred Ross",NA,"Inactive"
"5115","Jaelen Strong",NA,"Inactive"
"5116","Steve Ishmael",NA,"Inactive"
"5117","Dwayne Harris",NA,"Inactive"
"5118","Kenny Stills",NA,"Active"
"5119","Terry Wright",NA,"Inactive"
"5120","Lucky Whitehead",NA,"Injured Reserve"
"5121","Demaryius Thomas",NA,"Active"
"5122","Braxton Miller",NA,"Inactive"
"5123","Ardarius Stewart",NA,"Inactive"
"5124","Jared Abbrederis",NA,"Inactive"
"5125","Paul Richardson",NA,"Active"
"5126","Daniel Braverman",NA,"Inactive"
"5127","Michael Campanaro",NA,"Injured Reserve"
"5128","Kyle Lewis",NA,"Inactive"
"5129","Rod Streater",NA,"Active"
"5130","Keenan Reynolds",NA,"Inactive"
"5131","Deonte Thompson",NA,"Active"
"5132","Jeremy Kerley",NA,"Active"
"5133","Kelvin McKnight",NA,"Inactive"
"5134","Brandon Marshall",NA,"Inactive"
"5135","Jazz Ferguson",NA,"Inactive"
"5136","Michael Crabtree",NA,"Active"
"5137","Rishard Matthews",NA,"Active"
"5138","Jesus Wilson",NA,"Inactive"
"5139","Dontrelle Inman",NA,"Inactive"
"5140","Maurice Harris",NA,"Inactive"
"5141","Geremy Davis",NA,"Active"
"5142","Mark Chapman",NA,"Inactive"
"5143","Dontez Byrd",NA,"Inactive"
"5144","Jonathan Lloyd",NA,"Inactive"
"5145","Kendal Thompson",NA,"Inactive"
"5146","Jordan Williams-Lambert",NA,"Inactive"
"5147","Kermit Whitfield",NA,"Inactive"
"5148","Da'Ron Brown",NA,"Inactive"
"5149","Dres Anderson",NA,"Inactive"
"5150","Tevaun Smith",NA,"Inactive"
"5151","Malachi Jones",NA,"Inactive"
"5152","Josh Boyce",NA,"Inactive"
"5153","Adonis Jennings",NA,"Inactive"
"5154","Austin Duke",NA,"Inactive"
"5155","Kayaune Ross",NA,"Inactive"
"5156","Paul Turner",NA,"Inactive"
"5157","Deangelo Yancey",NA,"Inactive"
"5158","Darrius Heyward-Bey",NA,"Active"
"5159","Ryan Grant",NA,"Active"
"5160","Brian Quick",NA,"Active"
"5161","Josh Crockett",NA,"Inactive"
"5162","Nick Easley",NA,"Inactive"
"5163","Bradley Marquez",NA,"Active"
"5164","Nyqwan Murray",NA,"Inactive"
"5165","Jaylen Smith",NA,"Inactive"
"5166","Greg Little",NA,"Inactive"
"5167","Maxwell McCaffrey",NA,"Inactive"
"5168","Isaac Zico",NA,"Inactive"
"5169","Matthew Eaton",NA,"Inactive"
"5170","Larry Fitzgerald",NA,"Inactive"
"5171","Russell Shepard",NA,"Active"
"5172","Montay Crockett",NA,"Inactive"
"5173","Jared Murphy",NA,"Inactive"
"5174","Quadree Henderson",NA,"Inactive"
"5175","Emmanuel Butler",NA,"Inactive"
"5176","Alonzo Russell",NA,"Inactive"
"5177","Manasseh Garner",NA,"Inactive"
"5178","Kahlil Lewis",NA,"Inactive"
"5179","Justice Liggins",NA,"Inactive"
"5180","Victor Cruz",NA,"Inactive"
"5181","Damion Jeanpiere",NA,"Inactive"
"5182","Kasen Williams",NA,"Inactive"
"5183","Jaelon Acklin",NA,"Inactive"
"5184","Simmie Cobbs",NA,"Inactive"
"5185","Cody Latimer",NA,"Inactive"
"5186","Travin Dural",NA,"Inactive"
"5187","Jordan Smallwood",NA,"Inactive"
"5188","Tavarres King",NA,"Inactive"
"5189","CJ Worton",NA,"Inactive"
"5190","Damore'ea Stringfellow",NA,"Inactive"
"5191","Davon Grayson",NA,"Inactive"
"5192","Brian Brown",NA,"Inactive"
"5193","Felton Davis",NA,"Inactive"
"5194","Alex Wesley",NA,"Inactive"
"5195","Kenny Britt",NA,"Inactive"
"5196","Mekale McKay",NA,"Inactive"
"5197","Pierre Garcon",NA,"Active"
"5198","Tyre Brady",NA,"Inactive"
"5199","Seantavius Jones",NA,"Inactive"
"5200","Jordan Taylor",NA,"Inactive"
"5201","KJ Brent",NA,"Inactive"
"5202","Papi White",NA,"Inactive"
"5203","Rashad Greene",NA,"Active"
"5204","KJ Maye",NA,"Inactive"
