"season","season_type","game_date","game_id","matchup","opening_jump","center_court","period","period_clock","home_team_jumper","home_team_person_id","home_team_abbrev","away_team_jumper","away_team_person_id","away_team_abbrev","possession","score_first","score_first_2Q","score_first_3Q","score_first_4Q","home_won_tip","home_score_first","home_score_first_2Q","home_score_first_3Q","home_score_first_4Q","location","win_tip_prob","win_tip_prob_opp","win_tip_prob_xtip","win_tip_prob_xtip_opp"
"2017-18","Regular Season",2017-11-11,"21700186","MIN @ PHX",TRUE,TRUE,1,720,"Tyson Chandler","2199","PHX","Karl-Anthony Towns","1626157","MIN","MIN","PHX","PHX","PHX","MIN",FALSE,TRUE,TRUE,TRUE,FALSE,"Home",0.500250827524548,0.499749172475452,0.507157934161021,0.492842065838979
"2017-18","Regular Season",2017-11-11,"21700187","UTA vs. BKN",TRUE,TRUE,1,720,"Derrick Favors","202324","UTA","Timofey Mozgov","202389","BKN","UTA","UTA","UTA","BKN","BKN",TRUE,TRUE,TRUE,FALSE,FALSE,"Home",0.552281277071091,0.447718722928909,0.577675232176338,0.422324767823662
"2017-18","Regular Season",2017-11-12,"21700188","TOR @ BOS",TRUE,TRUE,1,720,"Al Horford","201143","BOS","Jonas Valanciunas","202685","TOR","TOR","TOR","TOR","BOS","BOS",FALSE,FALSE,FALSE,TRUE,TRUE,"Home",0.458601595996867,0.541398404003133,0.467097355203713,0.532902644796287
"2017-18","Regular Season",2017-11-12,"21700189","DET vs. MIA",TRUE,TRUE,1,720,"Andre Drummond","203083","DET","Hassan Whiteside","202355","MIA","DET","MIA","MIA","DET","MIA",TRUE,FALSE,FALSE,TRUE,FALSE,"Home",0.572982197164476,0.427017802835524,0.60375128602716,0.39624871397284
"2017-18","Regular Season",2017-11-12,"21700190","HOU @ IND",TRUE,TRUE,1,720,"Myles Turner","1626167","IND","Clint Capela","203991","HOU","HOU","HOU","IND","IND","IND",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.518790484302789,0.481209515697211,0.499558007440139,0.500441992559861
"2017-18","Regular Season",2017-11-12,"21700191","DAL @ OKC",TRUE,TRUE,1,720,"Dakari Johnson","1626177","OKC","Harrison Barnes","203084","DAL","OKC","DAL","DAL","DAL","OKC",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.535507256184552,0.464492743815449,0.472799474675711,0.527200525324289
"2017-18","Regular Season",2017-11-13,"21700192","SAC @ WAS",TRUE,TRUE,1,720,"Marcin Gortat","101162","WAS","Willie Cauley-Stein","1626161","SAC","WAS","SAC","WAS","WAS","WAS",TRUE,FALSE,TRUE,TRUE,TRUE,"Home",0.618598328793727,0.381401671206273,0.657776810113643,0.342223189886357
"2017-18","Regular Season",2017-11-13,"21700193","CLE @ NYK",TRUE,TRUE,1,720,"Kristaps Porzingis","204001","NYK","Kevin Love","201567","CLE","NYK","NYK","NYK","CLE","CLE",TRUE,TRUE,TRUE,FALSE,FALSE,"Home",0.576580325084513,0.423419674915487,0.600611526988974,0.399388473011026
"2017-18","Regular Season",2017-11-13,"21700194","MEM @ MIL",TRUE,TRUE,1,720,"John Henson","203089","MIL","Marc Gasol","201188","MEM","MEM","MIL","MIL","MIL","MEM",FALSE,TRUE,TRUE,TRUE,FALSE,"Home",0.524229491789662,0.475770508210337,0.539996318308166,0.460003681691834
"2017-18","Regular Season",2017-11-13,"21700195","NOP vs. ATL",TRUE,TRUE,1,720,"Anthony Davis","203076","NOP","Dewayne Dedmon","203473","ATL","NOP","NOP","ATL","ATL","NOP",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.430860554387076,0.569139445612924,0.413635659360625,0.586364340639375
"2017-18","Regular Season",2017-11-13,"21700196","PHX vs. LAL",TRUE,TRUE,1,720,"Tyson Chandler","2199","PHX","Brook Lopez","201572","LAL","LAL","PHX","LAL","LAL","LAL",FALSE,TRUE,FALSE,FALSE,FALSE,"Home",0.37603232986002,0.623967670139981,0.346978622026698,0.653021377973303
"2017-18","Regular Season",2017-11-13,"21700197","MIN @ UTA",TRUE,TRUE,1,720,"Derrick Favors","202324","UTA","Karl-Anthony Towns","1626157","MIN","UTA","UTA","UTA","MIN","UTA",TRUE,TRUE,TRUE,FALSE,TRUE,"Home",0.480435526064198,0.519564473935802,0.486147285581123,0.513852714418877
"2017-18","Regular Season",2017-11-13,"21700198","DEN @ POR",TRUE,TRUE,1,720,"Jusuf Nurkic","203994","POR","Paul Millsap","200794","DEN","POR","DEN","DEN","DEN","POR",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.596726254475736,0.403273745524264,0.645971063106123,0.354028936893877
"2017-18","Regular Season",2017-11-13,"21700199","GSW vs. ORL",TRUE,TRUE,1,720,"Zaza Pachulia","2585","GSW","Nikola Vucevic","202696","ORL","ORL","GSW","GSW","GSW","ORL",FALSE,TRUE,TRUE,TRUE,FALSE,"Home",0.49898089503657,0.501019104963431,0.486999303518518,0.513000696481482
"2017-18","Regular Season",2017-11-13,"21700200","LAC vs. PHI",TRUE,TRUE,1,720,"DeAndre Jordan","201599","LAC","Joel Embiid","203954","PHI","PHI","LAC","LAC","LAC","PHI",FALSE,TRUE,TRUE,TRUE,FALSE,"Home",0.533254761702683,0.466745238297317,0.535710940138645,0.464289059861355
"2017-18","Regular Season",2017-11-14,"21700201","BOS @ BKN",TRUE,TRUE,1,720,"Trevor Booker","202344","BKN","Al Horford","201143","BOS","BOS","BKN","BOS","BKN","BKN",FALSE,TRUE,FALSE,TRUE,TRUE,"Home",0.432490447549889,0.567509552450111,0.333134551663156,0.666865448336844
"2017-18","Regular Season",2017-11-14,"21700202","HOU vs. TOR",TRUE,TRUE,1,720,"Clint Capela","203991","HOU","Jonas Valanciunas","202685","TOR","HOU","HOU","HOU","TOR","TOR",TRUE,TRUE,TRUE,FALSE,FALSE,"Home",0.418046720033049,0.581953279966951,0.411873137525999,0.588126862474001
"2017-18","Regular Season",2017-11-14,"21700203","DAL vs. SAS",TRUE,TRUE,1,720,"Harrison Barnes","203084","DAL","Pau Gasol","2200","SAS","SAS","DAL","DAL","SAS","DAL",FALSE,TRUE,TRUE,FALSE,TRUE,"Home",0.27244991800953,0.72755008199047,0.223409212133047,0.776590787866953
"2017-18","Regular Season",2017-11-15,"21700204","SAC @ ATL",TRUE,TRUE,1,720,"Dewayne Dedmon","203473","ATL","Willie Cauley-Stein","1626161","SAC","ATL","ATL","SAC","SAC","ATL",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.672864032697166,0.327135967302834,0.709796048329766,0.290203951670234
"2017-18","Regular Season",2017-11-15,"21700205","WAS @ MIA",TRUE,TRUE,1,720,"Hassan Whiteside","202355","MIA","Marcin Gortat","101162","WAS","WAS","WAS","MIA","MIA","WAS",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.48743982391088,0.51256017608912,0.468306462983643,0.531693537016357
"2017-18","Regular Season",2017-11-15,"21700206","NYK vs. UTA",TRUE,TRUE,1,720,"Kristaps Porzingis","204001","NYK","Derrick Favors","202324","UTA","NYK","UTA","UTA","NYK","UTA",TRUE,FALSE,FALSE,TRUE,FALSE,"Home",0.528831695147483,0.471168304852517,0.50003746088236,0.49996253911764
"2017-18","Regular Season",2017-11-15,"21700207","CLE @ CHA",TRUE,TRUE,1,720,"Dwight Howard","2730","CHA","Kevin Love","201567","CLE","CHA","CHA","CLE","CLE","CHA",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.656061276938664,0.343938723061336,0.726188368903534,0.273811631096466
"2017-18","Regular Season",2017-11-15,"21700208","MEM vs. IND",TRUE,TRUE,1,720,"Marc Gasol","201188","MEM","Myles Turner","1626167","IND","MEM","IND","MEM","IND","IND",TRUE,FALSE,TRUE,FALSE,FALSE,"Home",0.580219741331411,0.419780258668588,0.618874712821087,0.381125287178913
"2017-18","Regular Season",2017-11-15,"21700209","DET @ MIL",TRUE,TRUE,1,720,"John Henson","203089","MIL","Andre Drummond","203083","DET","DET","DET","MIL","MIL","DET",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.384865883201939,0.615134116798061,0.370827573385541,0.629172426614459
"2017-18","Regular Season",2017-11-15,"21700210","SAS @ MIN",TRUE,TRUE,1,720,"Karl-Anthony Towns","1626157","MIN","Pau Gasol","2200","SAS","MIN","MIN","SAS","SAS","MIN",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.423162213671309,0.576837786328691,0.403978642595165,0.596021357404835
"2017-18","Regular Season",2017-11-15,"21700211","NOP vs. TOR",TRUE,TRUE,1,720,"Anthony Davis","203076","NOP","Jonas Valanciunas","202685","TOR","NOP","TOR",NA,NA,NA,TRUE,FALSE,NA,NA,NA,"Home",0.55796748350472,0.44203251649528,0.576372191157192,0.423627808842808
"2017-18","Regular Season",2017-11-15,"21700212","OKC vs. CHI",TRUE,TRUE,1,720,"Dakari Johnson","1626177","OKC","Robin Lopez","201577","CHI","CHI","OKC","CHI","CHI","CHI",FALSE,TRUE,FALSE,FALSE,FALSE,"Home",0.463086699395897,0.536913300604103,0.454790913754651,0.545209086245349
"2017-18","Regular Season",2017-11-15,"21700213","ORL @ POR",TRUE,TRUE,1,720,"Jusuf Nurkic","203994","POR","Nikola Vucevic","202696","ORL","POR","ORL","ORL","ORL","POR",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.586547423590005,0.413452576409995,0.597969512137144,0.402030487862856
"2017-18","Regular Season",2017-11-15,"21700214","LAL vs. PHI",TRUE,TRUE,1,720,"Brook Lopez","201572","LAL","Joel Embiid","203954","PHI","PHI","PHI","LAL","LAL","PHI",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.594695839189101,0.405304160810899,0.606695517928071,0.393304482071929
"2017-18","Regular Season",2017-11-16,"21700215","GSW @ BOS",TRUE,TRUE,1,720,"Al Horford","201143","BOS","Zaza Pachulia","2585","GSW","BOS","BOS","BOS","GSW","BOS",TRUE,TRUE,TRUE,FALSE,TRUE,"Home",0.513010596000705,0.486989403999296,0.536456663532967,0.463543336467033
"2017-18","Regular Season",2017-11-16,"21700216","HOU @ PHX",TRUE,TRUE,1,720,"Greg Monroe","202328","PHX","Clint Capela","203991","HOU","PHX","PHX","HOU","PHX","PHX",TRUE,TRUE,FALSE,TRUE,TRUE,"Home",0.44566306072019,0.554336939279811,0.413613030825399,0.586386969174601
"2017-18","Regular Season",2017-11-17,"21700217","IND vs. DET",TRUE,TRUE,1,720,"Myles Turner","1626167","IND","Andre Drummond","203083","DET","DET","DET","DET","IND","DET",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.299101049026507,0.700898950973493,0.253477431282259,0.746522568717741
"2017-18","Regular Season",2017-11-17,"21700218","WAS vs. MIA",TRUE,TRUE,1,720,"Marcin Gortat","101162","WAS","Hassan Whiteside","202355","MIA","WAS","WAS","WAS","WAS","MIA",TRUE,TRUE,TRUE,TRUE,FALSE,"Home",0.516912179513793,0.483087820486207,0.535748918517412,0.464251081482588
"2017-18","Regular Season",2017-11-17,"21700219","BKN vs. UTA",TRUE,TRUE,1,720,"Trevor Booker","202344","BKN","Derrick Favors","202324","UTA","BKN","UTA","BKN","UTA","BKN",TRUE,FALSE,TRUE,FALSE,TRUE,"Home",0.381715315259704,0.618284684740295,0.282867915226303,0.717132084773697
"2017-18","Regular Season",2017-11-17,"21700220","CLE vs. LAC",TRUE,TRUE,1,720,"Kevin Love","201567","CLE","DeAndre Jordan","201599","LAC","LAC","LAC","LAC","LAC","LAC",FALSE,FALSE,FALSE,FALSE,FALSE,"Home",0.344173639078157,0.655826360921843,0.275032393200146,0.724967606799854
"2017-18","Regular Season",2017-11-17,"21700221","NYK @ TOR",TRUE,TRUE,1,720,"Jonas Valanciunas","202685","TOR","Kristaps Porzingis","204001","NYK","NYK","TOR","TOR","TOR","TOR",FALSE,TRUE,TRUE,TRUE,TRUE,"Home",0.484527561334629,0.515472438665371,0.500030987567828,0.499969012432172
"2017-18","Regular Season",2017-11-17,"21700222","CHA @ CHI",TRUE,TRUE,1,720,"Robin Lopez","201577","CHI","Dwight Howard","2730","CHA","CHI","CHI","CHI","CHA","CHI",TRUE,TRUE,TRUE,FALSE,TRUE,"Home",0.40891954409297,0.59108045590703,0.387986434651613,0.612013565348387
"2017-18","Regular Season",2017-11-17,"21700223","SAS vs. OKC",TRUE,TRUE,1,720,"Pau Gasol","2200","SAS","Steven Adams","203500","OKC","SAS","SAS","OKC","SAS","SAS",TRUE,TRUE,FALSE,TRUE,TRUE,"Home",0.439076657008138,0.560923342991862,0.416019301535653,0.583980698464347
"2017-18","Regular Season",2017-11-17,"21700224","DAL vs. MIN",TRUE,TRUE,1,720,"Maxi Kleber","1628467","DAL","Karl-Anthony Towns","1626157","MIN","MIN","DAL","DAL","DAL","DAL",FALSE,TRUE,TRUE,TRUE,TRUE,"Home",0.452620517564256,0.547379482435744,0.436996100425822,0.563003899574178
"2017-18","Regular Season",2017-11-17,"21700225","SAC vs. POR",TRUE,TRUE,1,720,"Skal Labissiere","1627746","SAC","Jusuf Nurkic","203994","POR","POR","SAC","SAC","POR","POR",FALSE,TRUE,TRUE,FALSE,FALSE,"Home",0.451762551787019,0.548237448212981,0.430357133842994,0.569642866157006
"2017-18","Regular Season",2017-11-17,"21700226","NOP @ DEN",TRUE,TRUE,1,720,"Paul Millsap","200794","DEN","Anthony Davis","203076","NOP","NOP","DEN","NOP","DEN","NOP",FALSE,TRUE,FALSE,TRUE,FALSE,"Home",0.378638978042438,0.621361021957562,0.324567034925483,0.675432965074517
"2017-18","Regular Season",2017-11-17,"21700227","LAL vs. PHX",TRUE,TRUE,1,720,"Brook Lopez","201572","LAL","Greg Monroe","202328","PHX","LAL","LAL","PHX","PHX","PHX",TRUE,TRUE,FALSE,FALSE,FALSE,"Home",0.71413787302191,0.28586212697809,0.755612357839587,0.244387642160413
"2017-18","Regular Season",2017-11-18,"21700228","CHA vs. LAC",TRUE,TRUE,1,720,"Dwight Howard","2730","CHA","DeAndre Jordan","201599","LAC","LAC","CHA","CHA","LAC","LAC",FALSE,TRUE,TRUE,FALSE,FALSE,"Home",0.49800896949369,0.50199103050631,0.498098994872802,0.501901005127198
"2017-18","Regular Season",2017-11-18,"21700229","UTA @ ORL",TRUE,TRUE,1,720,"Nikola Vucevic","202696","ORL","Derrick Favors","202324","UTA","ORL","UTA","UTA","UTA","UTA",TRUE,FALSE,FALSE,FALSE,FALSE,"Home",0.459750668579138,0.540249331420862,0.452416827788681,0.547583172211319
"2017-18","Regular Season",2017-11-18,"21700230","BOS @ ATL",TRUE,TRUE,1,720,"Dewayne Dedmon","203473","ATL","Al Horford","201143","BOS","ATL","BOS","BOS","BOS","ATL",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.643866777054965,0.356133222945035,0.663288596451293,0.336711403548707
"2017-18","Regular Season",2017-11-18,"21700231","GSW @ PHI",TRUE,TRUE,1,720,"Joel Embiid","203954","PHI","Zaza Pachulia","2585","GSW","PHI","PHI","PHI","PHI","GSW",TRUE,TRUE,TRUE,TRUE,FALSE,"Home",0.608491644919502,0.391508355080498,0.649713513489347,0.350286486510653
"2017-18","Regular Season",2017-11-18,"21700232","HOU @ MEM",TRUE,TRUE,1,720,"Marc Gasol","201188","MEM","Clint Capela","203991","HOU","MEM","HOU","HOU","MEM","MEM",TRUE,FALSE,FALSE,TRUE,TRUE,"Home",0.590110884787969,0.409889115212031,0.607643663686738,0.392356336313262
"2017-18","Regular Season",2017-11-18,"21700233","DAL vs. MIL",TRUE,TRUE,1,720,"Maxi Kleber","1628467","DAL","John Henson","203089","MIL","MIL","MIL","DAL","DAL","DAL",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.353274469902986,0.646725530097014,0.240677963926883,0.759322036073117
"2017-18","Regular Season",2017-11-18,"21700234","SAC @ POR",TRUE,TRUE,1,720,"Jusuf Nurkic","203994","POR","Skal Labissiere","1627746","SAC","POR","POR","SAC","POR","SAC",TRUE,TRUE,FALSE,TRUE,FALSE,"Home",0.572861355333596,0.427138644666404,0.683720916551661,0.316279083448339
"2017-18","Regular Season",2017-11-19,"21700235","MIA vs. IND",TRUE,TRUE,1,720,"Hassan Whiteside","202355","MIA","Myles Turner","1626167","IND","IND","IND","MIA","IND","IND",FALSE,FALSE,TRUE,FALSE,FALSE,"Home",0.618212830260177,0.381787169739823,0.656828994990335,0.343171005009665
"2017-18","Regular Season",2017-11-19,"21700236","GSW @ BKN",TRUE,TRUE,1,720,"Trevor Booker","202344","BKN","Zaza Pachulia","2585","GSW","BKN","GSW","GSW","GSW","GSW",TRUE,FALSE,FALSE,FALSE,FALSE,"Home",0.404968564061148,0.595031435938852,0.39270600571646,0.60729399428354
"2017-18","Regular Season",2017-11-19,"21700237","WAS @ TOR",TRUE,TRUE,1,720,"Jonas Valanciunas","202685","TOR","Marcin Gortat","101162","WAS","WAS","WAS","TOR","WAS","WAS",FALSE,FALSE,TRUE,FALSE,FALSE,"Home",0.415427919386484,0.584572080613516,0.372313127729019,0.627686872270981
"2017-18","Regular Season",2017-11-19,"21700238","MIN vs. DET",TRUE,TRUE,1,720,"Karl-Anthony Towns","1626157","MIN","Andre Drummond","203083","DET","DET","MIN","DET","DET","DET",FALSE,TRUE,FALSE,FALSE,FALSE,"Home",0.37547325369046,0.62452674630954,0.330353040030776,0.669646959969225
"2017-18","Regular Season",2017-11-19,"21700239","CHI @ PHX",TRUE,TRUE,1,720,"Greg Monroe","202328","PHX","Robin Lopez","201577","CHI","CHI","PHX","PHX","PHX","CHI",FALSE,TRUE,TRUE,TRUE,FALSE,"Home",0.361335036133335,0.638664963866665,0.317831261864116,0.682168738135884
"2017-18","Regular Season",2017-11-19,"21700240","DEN @ LAL",TRUE,TRUE,1,720,"Brook Lopez","201572","LAL","Paul Millsap","200794","DEN","LAL","LAL","DEN","DEN","LAL",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.685087492336565,0.314912507663435,0.755754163854483,0.244245836145517
"2017-18","Regular Season",2017-11-20,"21700241","MIN @ CHA",TRUE,TRUE,1,720,"Dwight Howard","2730","CHA","Karl-Anthony Towns","1626157","MIN","CHA","CHA","CHA","MIN","CHA",TRUE,TRUE,TRUE,FALSE,TRUE,"Home",0.572931472887063,0.427068527112937,0.606275053715361,0.393724946284639
"2017-18","Regular Season",2017-11-20,"21700242","CLE @ DET",TRUE,TRUE,1,720,"Andre Drummond","203083","DET","Kevin Love","201567","CLE","DET","CLE","CLE","DET","DET",TRUE,FALSE,FALSE,TRUE,TRUE,"Home",0.704795899164639,0.295204100835361,0.781293917933733,0.218706082066267
"2017-18","Regular Season",2017-11-20,"21700243","IND @ ORL",TRUE,TRUE,1,720,"Nikola Vucevic","202696","ORL","Myles Turner","1626167","IND","IND","ORL","ORL","ORL","IND",FALSE,TRUE,TRUE,TRUE,FALSE,"Home",0.509307350346721,0.490692649653279,0.538924836646031,0.461075163353969
"2017-18","Regular Season",2017-11-20,"21700244","PHI vs. UTA",TRUE,TRUE,1,720,"Joel Embiid","203954","PHI","Derrick Favors","202324","UTA","PHI","PHI","UTA","UTA","UTA",TRUE,TRUE,FALSE,FALSE,FALSE,"Home",0.60649744135881,0.39350255864119,0.635928661586631,0.364071338413369
"2017-18","Regular Season",2017-11-20,"21700245","NYK vs. LAC",TRUE,TRUE,1,720,"Kristaps Porzingis","204001","NYK","DeAndre Jordan","201599","LAC","NYK","NYK","NYK","LAC","NYK",TRUE,TRUE,TRUE,FALSE,TRUE,"Home",0.357765330368527,0.642234669631473,0.305672018395097,0.694327981604903
"2017-18","Regular Season",2017-11-20,"21700246","MEM vs. POR",TRUE,TRUE,1,720,"Marc Gasol","201188","MEM","Jusuf Nurkic","203994","POR","POR","MEM","POR","MEM","MEM",FALSE,TRUE,FALSE,TRUE,TRUE,"Home",0.477165110850132,0.522834889149868,0.476458604799485,0.523541395200515
"2017-18","Regular Season",2017-11-20,"21700247","WAS @ MIL",TRUE,TRUE,1,720,"John Henson","203089","MIL","Marcin Gortat","101162","WAS","WAS","WAS","MIL","MIL","MIL",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.429647382869413,0.570352617130587,0.417740490824932,0.582259509175068
"2017-18","Regular Season",2017-11-20,"21700248","OKC @ NOP",TRUE,TRUE,1,720,"Anthony Davis","203076","NOP","Steven Adams","203500","OKC","OKC","OKC","NOP","NOP","NOP",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.41485769332973,0.585142306670271,0.386987991719754,0.613012008280246
"2017-18","Regular Season",2017-11-20,"21700249","DAL vs. BOS",TRUE,TRUE,1,720,"Maxi Kleber","1628467","DAL","Al Horford","201143","BOS","BOS","DAL","BOS","DAL","BOS",FALSE,TRUE,FALSE,TRUE,FALSE,"Home",0.356628475958271,0.643371524041729,0.252923371692383,0.747076628307617
"2017-18","Regular Season",2017-11-20,"21700250","SAS vs. ATL",TRUE,TRUE,1,720,"Pau Gasol","2200","SAS","Dewayne Dedmon","203473","ATL","SAS","SAS","ATL","ATL","ATL",TRUE,TRUE,FALSE,FALSE,FALSE,"Home",0.468818346462005,0.531181653537995,0.455639276793069,0.544360723206931
"2017-18","Regular Season",2017-11-20,"21700251","SAC vs. DEN",TRUE,TRUE,1,720,"Skal Labissiere","1627746","SAC","Kenneth Faried","202702","DEN","SAC","SAC","DEN","DEN","SAC",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.569660251548632,0.430339748451368,0.487972993099657,0.512027006900343
"2017-18","Regular Season",2017-11-21,"21700252","LAL vs. CHI",TRUE,TRUE,1,720,"Brook Lopez","201572","LAL","Robin Lopez","201577","CHI","LAL","LAL","CHI","CHI","LAL",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.602399662117044,0.397600337882957,0.631135688311381,0.368864311688619
"2017-18","Regular Season",2017-11-22,"21700253","CHA vs. WAS",TRUE,TRUE,1,720,"Dwight Howard","2730","CHA","Marcin Gortat","101162","WAS","WAS","CHA","CHA","CHA","WAS",FALSE,TRUE,TRUE,TRUE,FALSE,"Home",0.519733795790903,0.480266204209097,0.517069525914186,0.482930474085814
"2017-18","Regular Season",2017-11-22,"21700254","CLE vs. BKN",TRUE,TRUE,1,720,"Kevin Love","201567","CLE","Tyler Zeller","203092","BKN","CLE","CLE","BKN","BKN","BKN",TRUE,TRUE,FALSE,FALSE,FALSE,"Home",0.457976797164149,0.542023202835851,0.400706090833166,0.599293909166834
"2017-18","Regular Season",2017-11-22,"21700255","PHI vs. POR",TRUE,TRUE,1,720,"Joel Embiid","203954","PHI","Jusuf Nurkic","203994","POR","PHI","PHI","PHI","POR","POR",TRUE,TRUE,TRUE,FALSE,FALSE,"Home",0.497401549189353,0.502598450810647,0.509984422840881,0.490015577159119
"2017-18","Regular Season",2017-11-22,"21700256","ATL vs. LAC",TRUE,TRUE,1,720,"John Collins","1628381","ATL","DeAndre Jordan","201599","LAC","LAC","ATL","ATL","ATL","ATL",FALSE,TRUE,TRUE,TRUE,TRUE,"Home",0.413359648277524,0.586640351722476,0.374396383182947,0.625603616817053
"2017-18","Regular Season",2017-11-22,"21700257","BOS @ MIA",TRUE,TRUE,1,720,"Hassan Whiteside","202355","MIA","Al Horford","201143","BOS","MIA","BOS","BOS","BOS","BOS",TRUE,FALSE,FALSE,FALSE,FALSE,"Home",0.576725246175259,0.423274753824741,0.575145025729335,0.424854974270665
"2017-18","Regular Season",2017-11-22,"21700258","NYK vs. TOR",TRUE,TRUE,1,720,"Kristaps Porzingis","204001","NYK","Jonas Valanciunas","202685","TOR","TOR","TOR","TOR","NYK","TOR",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.494835570202582,0.505164429797418,0.48461986290166,0.51538013709834
"2017-18","Regular Season",2017-11-22,"21700260","DAL @ MEM",TRUE,TRUE,1,720,"Marc Gasol","201188","MEM","Maxi Kleber","1628467","DAL","MEM","DAL","DAL","DAL","DAL",TRUE,FALSE,FALSE,FALSE,FALSE,"Home",0.702822030295152,0.297177969704848,0.793464547537557,0.206535452462443
"2017-18","Regular Season",2017-11-22,"21700261","MIN vs. ORL",TRUE,TRUE,1,720,"Karl-Anthony Towns","1626157","MIN","Nikola Vucevic","202696","ORL","ORL","ORL","MIN","ORL","ORL",FALSE,FALSE,TRUE,FALSE,FALSE,"Home",0.574775317029033,0.425224682970967,0.57650737554098,0.42349262445902
"2017-18","Regular Season",2017-11-22,"21700262","SAS @ NOP",TRUE,TRUE,1,720,"Anthony Davis","203076","NOP","Pau Gasol","2200","SAS","SAS","NOP","SAS","SAS","NOP",FALSE,TRUE,FALSE,FALSE,TRUE,"Home",0.459247808092644,0.540752191907357,0.4546983365926,0.5453016634074
"2017-18","Regular Season",2017-11-22,"21700263","OKC vs. GSW",TRUE,TRUE,1,720,"Steven Adams","203500","OKC","Zaza Pachulia","2585","GSW","OKC","OKC","OKC","GSW","GSW",TRUE,TRUE,TRUE,FALSE,FALSE,"Home",0.685222951126926,0.314777048873074,0.736826740131805,0.263173259868195
"2017-18","Regular Season",2017-11-22,"21700264","MIL @ PHX",TRUE,TRUE,1,720,"Tyson Chandler","2199","PHX","Thon Maker","1627748","MIL","PHX","MIL","PHX","MIL","PHX",TRUE,FALSE,TRUE,FALSE,TRUE,"Home",0.594720227529126,0.405279772470874,0.619470013589653,0.380529986410347
"2017-18","Regular Season",2017-11-22,"21700265","UTA vs. CHI",TRUE,TRUE,1,720,"Derrick Favors","202324","UTA","Robin Lopez","201577","CHI","UTA","CHI","CHI","CHI","UTA",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.442653633714019,0.557346366285981,0.428189114568852,0.571810885431148
