"season","season_type","game_date","game_id","matchup","opening_jump","center_court","period","period_clock","home_team_jumper","home_team_person_id","home_team_abbrev","away_team_jumper","away_team_person_id","away_team_abbrev","possession","score_first","score_first_2Q","score_first_3Q","score_first_4Q","home_won_tip","home_score_first","home_score_first_2Q","home_score_first_3Q","home_score_first_4Q","location","final_win_prob_all"
"2015-16","Regular Season",2015-11-04,"21500061","SAS @ WAS",TRUE,TRUE,1,720,"Marcin Gortat","101162","WAS","Tim Duncan","1495","SAS","WAS","WAS","SAS","SAS","WAS",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.442975178746205
"2015-16","Regular Season",2015-11-04,"21500062","BKN @ ATL",TRUE,TRUE,1,720,"Al Horford","201143","ATL","Brook Lopez","201572","BKN","ATL","ATL","ATL","ATL","ATL",TRUE,TRUE,TRUE,TRUE,TRUE,"Home",0.341341442379444
"2015-16","Regular Season",2015-11-04,"21500063","CLE vs. NYK",TRUE,TRUE,1,720,"Timofey Mozgov","202389","CLE","Robin Lopez","201577","NYK","NYK","NYK","CLE","NYK","CLE",FALSE,FALSE,TRUE,FALSE,TRUE,"Home",0.523628708404701
"2015-16","Regular Season",2015-11-04,"21500064","HOU vs. ORL",TRUE,TRUE,1,720,"Dwight Howard","2730","HOU","Nikola Vucevic","202696","ORL","HOU","HOU","ORL","ORL","HOU",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.641108252638226
"2015-16","Regular Season",2015-11-04,"21500065","MIL vs. PHI",TRUE,TRUE,1,720,"Greg Monroe","202328","MIL","Nerlens Noel","203457","PHI","PHI","PHI","MIL","MIL","MIL",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.43199640814303
"2015-16","Regular Season",2015-11-04,"21500066","TOR @ OKC",TRUE,TRUE,1,720,"Steven Adams","203500","OKC","Jonas Valanciunas","202685","TOR","TOR","OKC","OKC","TOR","TOR",FALSE,TRUE,TRUE,FALSE,FALSE,"Home",0.638335234848521
"2015-16","Regular Season",2015-11-04,"21500067","PHX vs. SAC",TRUE,TRUE,1,720,"Tyson Chandler","2199","PHX","Willie Cauley-Stein","1626161","SAC","PHX","PHX","PHX","PHX","PHX",TRUE,TRUE,TRUE,TRUE,TRUE,"Home",0.609499768367822
"2015-16","Regular Season",2015-11-04,"21500068","UTA vs. POR",TRUE,TRUE,1,720,"Rudy Gobert","203497","UTA","Mason Plumlee","203486","POR","UTA","UTA","POR","UTA","UTA",TRUE,TRUE,FALSE,TRUE,TRUE,"Home",0.51511041468664
"2015-16","Regular Season",2015-11-04,"21500069","LAC @ GSW",TRUE,TRUE,1,720,"Festus Ezeli","203105","GSW","DeAndre Jordan","201599","LAC","LAC","LAC","LAC","GSW","LAC",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.377599404137331
"2015-16","Regular Season",2015-11-05,"21500070","CHI vs. OKC",TRUE,TRUE,1,720,"Pau Gasol","2200","CHI","Steven Adams","203500","OKC","OKC","OKC","CHI","CHI","OKC",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.418273906020792
"2015-16","Regular Season",2015-11-05,"21500071","MIN vs. MIA",TRUE,TRUE,1,720,"Karl-Anthony Towns","1626157","MIN","Hassan Whiteside","202355","MIA","MIA","MIN","MIN","MIN","MIA",FALSE,TRUE,TRUE,TRUE,FALSE,"Home",0.600945332081073
"2015-16","Regular Season",2015-11-05,"21500072","DAL vs. CHA",TRUE,TRUE,1,720,"Zaza Pachulia","2585","DAL","Al Jefferson","2744","CHA","DAL","CHA","CHA","CHA","CHA",TRUE,FALSE,FALSE,FALSE,FALSE,"Home",0.485103006455547
"2015-16","Regular Season",2015-11-05,"21500073","DEN vs. UTA",TRUE,TRUE,1,720,"JJ Hickson","201581","DEN","Rudy Gobert","203497","UTA","UTA","DEN","DEN","DEN","DEN",FALSE,TRUE,TRUE,TRUE,TRUE,"Home",0.40128895269142
"2015-16","Regular Season",2015-11-05,"21500074","MEM @ POR",TRUE,TRUE,1,720,"Mason Plumlee","203486","POR","Marc Gasol","201188","MEM","POR","POR","POR","MEM","POR",TRUE,TRUE,TRUE,FALSE,TRUE,"Home",0.386172671947818
"2015-16","Regular Season",2015-11-06,"21500075","TOR @ ORL",TRUE,TRUE,1,720,"Dewayne Dedmon","203473","ORL","Jonas Valanciunas","202685","TOR","ORL","TOR","TOR","TOR","ORL",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.600729611500247
"2015-16","Regular Season",2015-11-06,"21500076","WAS @ BOS",TRUE,TRUE,1,720,"Amir Johnson","101161","BOS","Marcin Gortat","101162","WAS","WAS","WAS","BOS","WAS","WAS",FALSE,FALSE,TRUE,FALSE,FALSE,"Home",0.467233798302479
"2015-16","Regular Season",2015-11-06,"21500077","LAL @ BKN",TRUE,TRUE,1,720,"Brook Lopez","201572","BKN","Roy Hibbert","201579","LAL","BKN","LAL","LAL","LAL","BKN",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.655002716711933
"2015-16","Regular Season",2015-11-06,"21500078","CLE vs. PHI",TRUE,TRUE,1,720,"Timofey Mozgov","202389","CLE","Nerlens Noel","203457","PHI","CLE","PHI","CLE","CLE","CLE",TRUE,FALSE,TRUE,TRUE,TRUE,"Home",0.450727625211109
"2015-16","Regular Season",2015-11-06,"21500079","NYK vs. MIL",TRUE,TRUE,1,720,"Robin Lopez","201577","NYK","Greg Monroe","202328","MIL","NYK","MIL","MIL","MIL","NYK",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.521317753493851
"2015-16","Regular Season",2015-11-06,"21500080","MIA @ IND",TRUE,TRUE,1,720,"Ian Mahinmi","101133","IND","Hassan Whiteside","202355","MIA","MIA","IND","IND","MIA","MIA",FALSE,TRUE,TRUE,FALSE,FALSE,"Home",0.442753504986479
"2015-16","Regular Season",2015-11-06,"21500081","ATL @ NOP",TRUE,TRUE,1,720,"Anthony Davis","203076","NOP","Al Horford","201143","ATL","ATL","NOP","NOP","NOP","ATL",FALSE,TRUE,TRUE,TRUE,FALSE,"Home",0.51582323303421
"2015-16","Regular Season",2015-11-06,"21500082","PHX vs. DET",TRUE,TRUE,1,720,"Tyson Chandler","2199","PHX","Andre Drummond","203083","DET","DET","PHX","PHX","DET","DET",FALSE,TRUE,TRUE,FALSE,FALSE,"Home",0.401110263634469
"2015-16","Regular Season",2015-11-06,"21500083","DEN @ GSW",TRUE,TRUE,1,720,"Festus Ezeli","203105","GSW","Kenneth Faried","202702","DEN","GSW","GSW","GSW","DEN","DEN",TRUE,TRUE,TRUE,FALSE,FALSE,"Home",0.5770804403951
"2015-16","Regular Season",2015-11-06,"21500084","HOU @ SAC",TRUE,TRUE,1,720,"Kosta Koufos","201585","SAC","Clint Capela","203991","HOU","SAC","HOU","SAC","HOU","SAC",TRUE,FALSE,TRUE,FALSE,TRUE,"Home",0.604945737366948
"2015-16","Regular Season",2015-11-07,"21500085","MIN @ CHI",TRUE,TRUE,1,720,"Pau Gasol","2200","CHI","Karl-Anthony Towns","1626157","MIN","CHI","MIN","CHI","CHI","MIN",TRUE,FALSE,TRUE,TRUE,FALSE,"Home",0.420758507404391
"2015-16","Regular Season",2015-11-07,"21500086","WAS @ ATL",TRUE,TRUE,1,720,"Al Horford","201143","ATL","Marcin Gortat","101162","WAS","ATL","WAS","ATL","WAS","ATL",TRUE,FALSE,TRUE,FALSE,TRUE,"Home",0.405534208201183
"2015-16","Regular Season",2015-11-07,"21500087","ORL @ PHI",TRUE,TRUE,1,720,"Nerlens Noel","203457","PHI","Dewayne Dedmon","203473","ORL","PHI","PHI","ORL","PHI","PHI",TRUE,TRUE,FALSE,TRUE,TRUE,"Home",0.414423135692272
"2015-16","Regular Season",2015-11-07,"21500088","DAL vs. NOP",TRUE,TRUE,1,720,"Zaza Pachulia","2585","DAL","Anthony Davis","203076","NOP","NOP","NOP","DAL","NOP","NOP",FALSE,FALSE,TRUE,FALSE,FALSE,"Home",0.419753198745038
"2015-16","Regular Season",2015-11-07,"21500089","BKN @ MIL",TRUE,TRUE,1,720,"Greg Monroe","202328","MIL","Brook Lopez","201572","BKN","BKN","BKN","BKN","BKN","MIL",FALSE,FALSE,FALSE,FALSE,TRUE,"Home",0.304863544558055
"2015-16","Regular Season",2015-11-07,"21500090","SAS vs. CHA",TRUE,TRUE,1,720,"Tim Duncan","1495","SAS","Al Jefferson","2744","CHA","CHA","SAS","SAS","CHA","CHA",FALSE,TRUE,TRUE,FALSE,FALSE,"Home",0.618277451258694
"2015-16","Regular Season",2015-11-07,"21500091","MEM @ UTA",TRUE,TRUE,1,720,"Rudy Gobert","203497","UTA","Marc Gasol","201188","MEM","MEM","MEM","UTA","UTA","MEM",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.443581122502807
"2015-16","Regular Season",2015-11-07,"21500092","SAC vs. GSW",TRUE,TRUE,1,720,"Kosta Koufos","201585","SAC","Festus Ezeli","203105","GSW","SAC","GSW","SAC","SAC","SAC",TRUE,FALSE,TRUE,TRUE,TRUE,"Home",0.552302651068995
"2015-16","Regular Season",2015-11-07,"21500093","LAC vs. HOU",TRUE,TRUE,1,720,"DeAndre Jordan","201599","LAC","Dwight Howard","2730","HOU","LAC","LAC","LAC","LAC","LAC",TRUE,TRUE,TRUE,TRUE,TRUE,"Home",0.520794766456714
"2015-16","Regular Season",2015-11-08,"21500094","CLE vs. IND",TRUE,TRUE,1,720,"Timofey Mozgov","202389","CLE","Ian Mahinmi","101133","IND","CLE","IND","IND","IND","CLE",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.55126725299299
"2015-16","Regular Season",2015-11-08,"21500095","LAL @ NYK",TRUE,TRUE,1,720,"Robin Lopez","201577","NYK","Roy Hibbert","201579","LAL","NYK","NYK","LAL","NYK","NYK",TRUE,TRUE,FALSE,TRUE,TRUE,"Home",0.467537498433831
"2015-16","Regular Season",2015-11-08,"21500096","TOR @ MIA",TRUE,TRUE,1,720,"Hassan Whiteside","202355","MIA","Jonas Valanciunas","202685","TOR","TOR","TOR","TOR","MIA","TOR",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.517439111301482
"2015-16","Regular Season",2015-11-08,"21500097","PHX @ OKC",TRUE,TRUE,1,720,"Steven Adams","203500","OKC","Tyson Chandler","2199","PHX","OKC","PHX","OKC","PHX","OKC",TRUE,FALSE,TRUE,FALSE,TRUE,"Home",0.538354905398657
"2015-16","Regular Season",2015-11-08,"21500098","DET @ POR",TRUE,TRUE,1,720,"Mason Plumlee","203486","POR","Andre Drummond","203083","DET","DET","DET","POR","POR","POR",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.33638800213529
"2015-16","Regular Season",2015-11-09,"21500099","ORL @ IND",TRUE,TRUE,1,720,"Ian Mahinmi","101133","IND","Dewayne Dedmon","203473","ORL","IND","IND","ORL","ORL","IND",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.3599754888771
"2015-16","Regular Season",2015-11-09,"21500100","CHI @ PHI",TRUE,TRUE,1,720,"Richaun Holmes","1626158","PHI","Pau Gasol","2200","CHI","CHI","CHI","PHI","PHI","CHI",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.427646647647523
"2015-16","Regular Season",2015-11-09,"21500101","MIN @ ATL",TRUE,TRUE,1,720,"Al Horford","201143","ATL","Karl-Anthony Towns","1626157","MIN","ATL","MIN","MIN","MIN","MIN",TRUE,FALSE,FALSE,FALSE,FALSE,"Home",0.373579848201069
"2015-16","Regular Season",2015-11-09,"21500102","DEN vs. POR",TRUE,TRUE,1,720,"JJ Hickson","201581","DEN","Mason Plumlee","203486","POR","DEN","DEN","DEN","POR","DEN",TRUE,TRUE,TRUE,FALSE,TRUE,"Home",0.432323646661198
"2015-16","Regular Season",2015-11-09,"21500103","SAS @ SAC",TRUE,TRUE,1,720,"Willie Cauley-Stein","1626161","SAC","Tim Duncan","1495","SAS","SAS","SAS","SAC","SAC","SAS",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.41888433947605
"2015-16","Regular Season",2015-11-09,"21500104","GSW vs. DET",TRUE,TRUE,1,720,"Festus Ezeli","203105","GSW","Andre Drummond","203083","DET","GSW","DET","DET","GSW","GSW",TRUE,FALSE,FALSE,TRUE,TRUE,"Home",0.459338833544637
"2015-16","Regular Season",2015-11-09,"21500105","LAC vs. MEM",TRUE,TRUE,1,720,"DeAndre Jordan","201599","LAC","Marc Gasol","201188","MEM","LAC","LAC","LAC","MEM","LAC",TRUE,TRUE,TRUE,FALSE,TRUE,"Home",0.546475099326735
"2015-16","Regular Season",2015-11-10,"21500106","CLE vs. UTA",TRUE,TRUE,1,720,"Timofey Mozgov","202389","CLE","Rudy Gobert","203497","UTA","CLE","CLE","CLE","CLE","UTA",TRUE,TRUE,TRUE,TRUE,FALSE,"Home",0.498614008259032
"2015-16","Regular Season",2015-11-10,"21500107","WAS vs. OKC",TRUE,TRUE,1,720,"Marcin Gortat","101162","WAS","Steven Adams","203500","OKC","OKC","OKC","WAS","OKC","OKC",FALSE,FALSE,TRUE,FALSE,FALSE,"Home",0.420706687301263
"2015-16","Regular Season",2015-11-10,"21500108","LAL @ MIA",TRUE,TRUE,1,720,"Hassan Whiteside","202355","MIA","Roy Hibbert","201579","LAL","MIA","MIA","LAL","LAL","LAL",TRUE,TRUE,FALSE,FALSE,FALSE,"Home",0.458434770617
"2015-16","Regular Season",2015-11-10,"21500109","TOR vs. NYK",TRUE,TRUE,1,720,"Jonas Valanciunas","202685","TOR","Robin Lopez","201577","NYK","TOR","TOR","TOR","NYK","TOR",TRUE,TRUE,TRUE,FALSE,TRUE,"Home",0.507192268974972
"2015-16","Regular Season",2015-11-10,"21500110","BOS @ MIL",TRUE,TRUE,1,720,"Greg Monroe","202328","MIL","Amir Johnson","101161","BOS","MIL","MIL","MIL","BOS","MIL",TRUE,TRUE,TRUE,FALSE,TRUE,"Home",0.446128020868499
"2015-16","Regular Season",2015-11-10,"21500111","MIN vs. CHA",TRUE,TRUE,1,720,"Karl-Anthony Towns","1626157","MIN","Al Jefferson","2744","CHA","MIN","MIN","CHA","MIN","CHA",TRUE,TRUE,FALSE,TRUE,FALSE,"Home",0.573553448250552
"2015-16","Regular Season",2015-11-10,"21500112","DAL @ NOP",TRUE,TRUE,1,720,"Anthony Davis","203076","NOP","Zaza Pachulia","2585","DAL","NOP","NOP","NOP","NOP","NOP",TRUE,TRUE,TRUE,TRUE,TRUE,"Home",0.611355203579072
"2015-16","Regular Season",2015-11-11,"21500113","NYK @ CHA",TRUE,TRUE,1,720,"Al Jefferson","2744","CHA","Robin Lopez","201577","NYK","CHA","NYK","NYK","NYK","CHA",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.526474201674057
"2015-16","Regular Season",2015-11-11,"21500114","LAL @ ORL",TRUE,TRUE,1,720,"Dewayne Dedmon","203473","ORL","Roy Hibbert","201579","LAL","LAL","LAL","ORL","LAL","LAL",FALSE,FALSE,TRUE,FALSE,FALSE,"Home",0.566055981532485
"2015-16","Regular Season",2015-11-11,"21500115","TOR @ PHI",TRUE,TRUE,1,720,"Jerami Grant","203924","PHI","Jonas Valanciunas","202685","TOR","PHI","TOR","TOR","TOR","PHI",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.356955097997949
"2015-16","Regular Season",2015-11-11,"21500116","IND @ BOS",TRUE,TRUE,1,720,"Amir Johnson","101161","BOS","Ian Mahinmi","101133","IND","IND","IND","IND","BOS","BOS",FALSE,FALSE,FALSE,TRUE,TRUE,"Home",0.578347074068877
"2015-16","Regular Season",2015-11-11,"21500117","ATL vs. NOP",TRUE,TRUE,1,720,"Al Horford","201143","ATL","Omer Asik","201600","NOP","ATL","NOP","NOP","ATL","NOP",TRUE,FALSE,FALSE,TRUE,FALSE,"Home",0.473709644575316
"2015-16","Regular Season",2015-11-11,"21500118","DAL vs. LAC",TRUE,TRUE,1,720,"Zaza Pachulia","2585","DAL","DeAndre Jordan","201599","LAC","LAC","DAL","DAL","DAL","LAC",FALSE,TRUE,TRUE,TRUE,FALSE,"Home",0.318421735315114
"2015-16","Regular Season",2015-11-11,"21500119","HOU vs. BKN",TRUE,TRUE,1,720,"Dwight Howard","2730","HOU","Brook Lopez","201572","BKN","HOU","BKN","BKN","HOU","BKN",TRUE,FALSE,FALSE,TRUE,FALSE,"Home",0.493303117365276
"2015-16","Regular Season",2015-11-11,"21500120","MEM vs. GSW",TRUE,TRUE,1,720,"Marc Gasol","201188","MEM","Festus Ezeli","203105","GSW","GSW","GSW","MEM","GSW","MEM",FALSE,FALSE,TRUE,FALSE,TRUE,"Home",0.573524807951523
"2015-16","Regular Season",2015-11-11,"21500121","DEN vs. MIL",TRUE,TRUE,1,720,"JJ Hickson","201581","DEN","Greg Monroe","202328","MIL","DEN","DEN","DEN","MIL","DEN",TRUE,TRUE,TRUE,FALSE,TRUE,"Home",0.513487987966178
"2015-16","Regular Season",2015-11-11,"21500122","DET @ SAC",TRUE,TRUE,1,720,"Willie Cauley-Stein","1626161","SAC","Andre Drummond","203083","DET","DET","DET","SAC","SAC","SAC",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.390551178215668
"2015-16","Regular Season",2015-11-11,"21500123","SAS @ POR",TRUE,TRUE,1,720,"Mason Plumlee","203486","POR","Tim Duncan","1495","SAS","POR","SAS","SAS","POR","POR",TRUE,FALSE,FALSE,TRUE,TRUE,"Home",0.418489457898983
"2015-16","Regular Season",2015-11-12,"21500124","MIA vs. UTA",TRUE,TRUE,1,720,"Hassan Whiteside","202355","MIA","Derrick Favors","202324","UTA","MIA","MIA","MIA","UTA","MIA",TRUE,TRUE,TRUE,FALSE,TRUE,"Home",0.531325082245182
"2015-16","Regular Season",2015-11-12,"21500125","MIN vs. GSW",TRUE,TRUE,1,720,"Karl-Anthony Towns","1626157","MIN","Festus Ezeli","203105","GSW","GSW","GSW","GSW","MIN","MIN",FALSE,FALSE,FALSE,TRUE,TRUE,"Home",0.515310298599509
"2015-16","Regular Season",2015-11-12,"21500126","LAC @ PHX",TRUE,TRUE,1,720,"Tyson Chandler","2199","PHX","DeAndre Jordan","201599","LAC","PHX","LAC","PHX","LAC","PHX",TRUE,FALSE,TRUE,FALSE,TRUE,"Home",0.439948560222425
"2015-16","Regular Season",2015-11-13,"21500127","MIN @ IND",TRUE,TRUE,1,720,"Ian Mahinmi","101133","IND","Karl-Anthony Towns","1626157","MIN","MIN","MIN","MIN","IND","MIN",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.423124180194018
"2015-16","Regular Season",2015-11-13,"21500128","ORL vs. UTA",TRUE,TRUE,1,720,"Nikola Vucevic","202696","ORL","Derrick Favors","202324","UTA","UTA","ORL","ORL","ORL","ORL",FALSE,TRUE,TRUE,TRUE,TRUE,"Home",0.429688691211845
"2015-16","Regular Season",2015-11-13,"21500129","ATL @ BOS",TRUE,TRUE,1,720,"Amir Johnson","101161","BOS","Al Horford","201143","ATL","ATL","BOS","BOS","BOS","BOS",FALSE,TRUE,TRUE,TRUE,TRUE,"Home",0.509406350731788
"2015-16","Regular Season",2015-11-13,"21500130","CLE @ NYK",TRUE,TRUE,1,720,"Robin Lopez","201577","NYK","Timofey Mozgov","202389","CLE","NYK","CLE","CLE","NYK","NYK",TRUE,FALSE,FALSE,TRUE,TRUE,"Home",0.442498004619035
"2015-16","Regular Season",2015-11-13,"21500131","TOR vs. NOP",TRUE,TRUE,1,720,"Jonas Valanciunas","202685","TOR","Omer Asik","201600","NOP","TOR","NOP","NOP","TOR","TOR",TRUE,FALSE,FALSE,TRUE,TRUE,"Home",0.637694726950632
"2015-16","Regular Season",2015-11-13,"21500132","CHI vs. CHA",TRUE,TRUE,1,720,"Pau Gasol","2200","CHI","Al Jefferson","2744","CHA","CHI","CHA","CHI","CHA","CHI",TRUE,FALSE,TRUE,FALSE,TRUE,"Home",0.549700086375807
"2015-16","Regular Season",2015-11-13,"21500133","MEM vs. POR",TRUE,TRUE,1,720,"Marc Gasol","201188","MEM","Chris Kaman","2549","POR","POR","POR","MEM","MEM","MEM",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.596356413807088
"2015-16","Regular Season",2015-11-13,"21500134","OKC vs. PHI",TRUE,TRUE,1,720,"Steven Adams","203500","OKC","Nerlens Noel","203457","PHI","OKC","OKC","OKC","PHI","PHI",TRUE,TRUE,TRUE,FALSE,FALSE,"Home",0.597395635735871
"2015-16","Regular Season",2015-11-13,"21500135","LAL @ DAL",TRUE,TRUE,1,720,"Zaza Pachulia","2585","DAL","Roy Hibbert","201579","LAL","LAL","LAL","DAL","LAL","LAL",FALSE,FALSE,TRUE,FALSE,FALSE,"Home",0.435718001607381
"2015-16","Regular Season",2015-11-13,"21500136","HOU @ DEN",TRUE,TRUE,1,720,"JJ Hickson","201581","DEN","Dwight Howard","2730","HOU","DEN","DEN","HOU","HOU","HOU",TRUE,TRUE,FALSE,FALSE,FALSE,"Home",0.331482164459928
"2015-16","Regular Season",2015-11-13,"21500137","BKN @ SAC",TRUE,TRUE,1,720,"Willie Cauley-Stein","1626161","SAC","Brook Lopez","201572","BKN","BKN","BKN","SAC","BKN","BKN",FALSE,FALSE,TRUE,FALSE,FALSE,"Home",0.36403189291513
"2015-16","Regular Season",2015-11-14,"21500138","LAC vs. DET",TRUE,TRUE,1,720,"DeAndre Jordan","201599","LAC","Andre Drummond","203083","DET","LAC","DET","DET","DET","DET",TRUE,FALSE,FALSE,FALSE,FALSE,"Home",0.506122328909992
"2015-16","Regular Season",2015-11-14,"21500139","WAS vs. ORL",TRUE,TRUE,1,720,"Marcin Gortat","101162","WAS","Nikola Vucevic","202696","ORL","ORL","ORL","WAS","WAS","ORL",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.605878749508713
"2015-16","Regular Season",2015-11-14,"21500140","HOU vs. DAL",TRUE,TRUE,1,720,"Clint Capela","203991","HOU","Zaza Pachulia","2585","DAL","HOU","DAL","DAL","DAL","HOU",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.504380776341286
"2015-16","Regular Season",2015-11-14,"21500141","CLE @ MIL",TRUE,TRUE,1,720,"Greg Monroe","202328","MIL","Timofey Mozgov","202389","CLE","CLE","MIL","CLE","MIL","CLE",FALSE,TRUE,FALSE,TRUE,FALSE,"Home",0.448647339653585
"2015-16","Regular Season",2015-11-14,"21500142","SAS vs. PHI",TRUE,TRUE,1,720,"Tim Duncan","1495","SAS","Nerlens Noel","203457","PHI","PHI","PHI","SAS","PHI","SAS",FALSE,FALSE,TRUE,FALSE,TRUE,"Home",0.562324663243522
"2015-16","Regular Season",2015-11-14,"21500143","DEN @ PHX",TRUE,TRUE,1,720,"Tyson Chandler","2199","PHX","JJ Hickson","201581","DEN","PHX","PHX","PHX","DEN","PHX",TRUE,TRUE,TRUE,FALSE,TRUE,"Home",0.598740297641166
"2015-16","Regular Season",2015-11-14,"21500144","BKN @ GSW",TRUE,TRUE,1,720,"Festus Ezeli","203105","GSW","Brook Lopez","201572","BKN","BKN","BKN","GSW","BKN","GSW",FALSE,FALSE,TRUE,FALSE,TRUE,"Home",0.463320433594582
"2015-16","Regular Season",2015-11-15,"21500145","NYK vs. NOP",TRUE,TRUE,1,720,"Robin Lopez","201577","NYK","Anthony Davis","203076","NOP","NYK","NYK","NOP","NYK","NOP",TRUE,TRUE,FALSE,TRUE,FALSE,"Home",0.438544326434554
"2015-16","Regular Season",2015-11-15,"21500146","MIN vs. MEM",TRUE,TRUE,1,720,"Karl-Anthony Towns","1626157","MIN","Marc Gasol","201188","MEM","MEM","MIN","MIN","MIN","MEM",FALSE,TRUE,TRUE,TRUE,FALSE,"Home",0.492153922232653
"2015-16","Regular Season",2015-11-15,"21500147","CHA vs. POR",TRUE,TRUE,1,720,"Al Jefferson","2744","CHA","Mason Plumlee","203486","POR","POR","POR","CHA","CHA","POR",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.482680587314948
"2015-16","Regular Season",2015-11-15,"21500148","ATL vs. UTA",TRUE,TRUE,1,720,"Al Horford","201143","ATL","Rudy Gobert","203497","UTA","ATL","UTA","UTA","UTA","ATL",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.409798890162712
"2015-16","Regular Season",2015-11-15,"21500149","OKC vs. BOS",TRUE,TRUE,1,720,"Steven Adams","203500","OKC","Amir Johnson","101161","BOS","OKC","OKC","OKC","OKC","BOS",TRUE,TRUE,TRUE,TRUE,FALSE,"Home",0.612504791237134
"2015-16","Regular Season",2015-11-15,"21500150","TOR @ SAC",TRUE,TRUE,1,720,"Willie Cauley-Stein","1626161","SAC","Jonas Valanciunas","202685","TOR","TOR","TOR","TOR","SAC","TOR",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.442171199013193
"2015-16","Regular Season",2015-11-15,"21500151","LAL vs. DET",TRUE,TRUE,1,720,"Roy Hibbert","201579","LAL","Andre Drummond","203083","DET","LAL","DET","LAL","LAL","LAL",TRUE,FALSE,TRUE,TRUE,TRUE,"Home",0.370565689646024
"2015-16","Regular Season",2015-11-16,"21500152","DAL @ PHI",TRUE,TRUE,1,720,"Nerlens Noel","203457","PHI","Zaza Pachulia","2585","DAL","PHI","DAL","DAL","DAL","DAL",TRUE,FALSE,FALSE,FALSE,FALSE,"Home",0.569555782911135
"2015-16","Regular Season",2015-11-16,"21500153","CHI vs. IND",TRUE,TRUE,1,720,"Pau Gasol","2200","CHI","Ian Mahinmi","101133","IND","CHI","CHI","IND","CHI","CHI",TRUE,TRUE,FALSE,TRUE,TRUE,"Home",0.596919272875865
"2015-16","Regular Season",2015-11-16,"21500154","HOU vs. BOS",TRUE,TRUE,1,720,"Dwight Howard","2730","HOU","Amir Johnson","101161","BOS","HOU","BOS","HOU","BOS","BOS",TRUE,FALSE,TRUE,FALSE,FALSE,"Home",0.567868241362295
"2015-16","Regular Season",2015-11-16,"21500155","MEM vs. OKC",TRUE,TRUE,1,720,"Marc Gasol","201188","MEM","Steven Adams","203500","OKC","OKC","MEM","MEM","OKC","MEM",FALSE,TRUE,TRUE,FALSE,TRUE,"Home",0.46709465544751
"2015-16","Regular Season",2015-11-16,"21500156","SAS vs. POR",TRUE,TRUE,1,720,"Tim Duncan","1495","SAS","Mason Plumlee","203486","POR","SAS","SAS","SAS","POR","SAS",TRUE,TRUE,TRUE,FALSE,TRUE,"Home",0.56826015141502
"2015-16","Regular Season",2015-11-16,"21500157","LAL @ PHX",TRUE,TRUE,1,720,"Tyson Chandler","2199","PHX","Roy Hibbert","201579","LAL","PHX","LAL","PHX","PHX","PHX",TRUE,FALSE,TRUE,TRUE,TRUE,"Home",0.566118519452138
"2015-16","Regular Season",2015-11-17,"21500158","WAS vs. MIL",TRUE,TRUE,1,720,"Marcin Gortat","101162","WAS","Greg Monroe","202328","MIL","WAS","MIL","MIL","WAS","MIL",TRUE,FALSE,FALSE,TRUE,FALSE,"Home",0.601163311572394
"2015-16","Regular Season",2015-11-17,"21500159","BKN vs. ATL",TRUE,TRUE,1,720,"Brook Lopez","201572","BKN","Al Horford","201143","ATL","ATL","ATL","ATL","ATL","BKN",FALSE,FALSE,FALSE,FALSE,TRUE,"Home",0.61850022509715
"2015-16","Regular Season",2015-11-17,"21500160","CLE @ DET",TRUE,TRUE,1,720,"Andre Drummond","203083","DET","Timofey Mozgov","202389","CLE","DET","DET","CLE","CLE","CLE",TRUE,TRUE,FALSE,FALSE,FALSE,"Home",0.61725224118455
"2015-16","Regular Season",2015-11-17,"21500161","MIN @ MIA",TRUE,TRUE,1,720,"Hassan Whiteside","202355","MIA","Karl-Anthony Towns","1626157","MIN","MIA","MIN","MIA","MIN","MIA",TRUE,FALSE,TRUE,FALSE,TRUE,"Home",0.484958331670942
