"season","season_type","game_date","game_id","matchup","team_abbrev","team_id","opp_team_abbrev","possession","won_tip","score_first","score_first_2Q","score_first_3Q","score_first_4Q","win_tip_prob_xtip","home_team","spread","score_first_prob_glmnet","score_first_prob_earth","model","score_first_prob_glmnet_2Q","score_first_prob_earth_2Q","score_first_prob_glmnet_3Q","score_first_prob_earth_3Q","score_first_prob_glmnet_4Q","score_first_prob_earth_4Q"
"2019-20","Pre Season",2019-10-16,"11900062","DET @ CHA","DET","1610612765","CHA","DET",TRUE,FALSE,FALSE,FALSE,FALSE,0.858547204897369,FALSE,3.5,0.576554108402382,0.599715910808745,"all",0.440148585049383,0.304343859913297,0.429867985110774,0.395302175628887,0.618869371857632,0.622057668612512
"2019-20","Pre Season",2019-10-16,"11900063","ATL @ NYK","ATL","1610612737","NYK","ATL",TRUE,FALSE,FALSE,TRUE,FALSE,0.436476779574025,FALSE,2.5,0.478823789795967,0.460218573783166,"all",0.510653250820308,0.52293417504746,0.507399514111998,0.506207284649552,0.482941106485566,0.490650396899289
"2019-20","Pre Season",2019-10-16,"11900064","SAS @ HOU","SAS","1610612759","HOU","HOU",FALSE,FALSE,TRUE,TRUE,TRUE,0.343901329671184,FALSE,8,0.443697442627643,0.396257314015797,"all",0.526158803090119,0.551954277715139,0.515140581238917,0.532438107626333,0.447146378816498,0.425943775523331
"2019-20","Pre Season",2019-10-16,"11900065","OKC vs. MEM","MEM","1610612763","OKC","OKC",FALSE,FALSE,FALSE,TRUE,TRUE,0.369021684218183,FALSE,5.5,0.455596036834747,0.418907053839034,"all",0.521955100149415,0.544106235110383,0.514688732336505,0.525331995488583,0.457811140483861,0.448575687324599
"2019-20","Pre Season",2019-10-16,"11900066","UTA vs. POR","POR","1610612757","UTA","POR",TRUE,TRUE,FALSE,FALSE,TRUE,0.417442376070041,FALSE,4.5,0.469485701658948,0.442024554110206,"all",0.513843998518002,0.528920161243603,0.507569163010932,0.51160814237051,0.474696516279509,0.475058442460885
"2019-20","Pre Season",2019-10-16,"11900068","LAL vs. GSW","GSW","1610612744","LAL","GSW",TRUE,TRUE,FALSE,FALSE,TRUE,0.241412769243828,FALSE,7,0.422041682632975,0.365844641479658,"all",0.543264830727385,0.583666347010173,0.535265670248782,0.561264165171392,0.4149611078996,0.381595248512177
"2019-20","Pre Season",2019-10-17,"11900069","ORL vs. MIA","ORL","1610612753","MIA","MIA",FALSE,TRUE,FALSE,TRUE,TRUE,0.469955155622742,TRUE,-1.5,0.496627510909695,0.499788966589438,"all",0.50550318658339,0.506393367081147,0.507247971754251,0.520047728729002,0.484802322977581,0.466484005352118
"2019-20","Pre Season",2019-10-17,"11900070","ATL @ CHI","CHI","1610612741","ATL","CHI",TRUE,FALSE,TRUE,FALSE,TRUE,0.537329982768046,TRUE,-6,0.525358893352658,0.549830421802114,"all",0.493162575676798,0.485334627808145,0.501990658658093,0.500309776210187,0.511025283539315,0.510046683264429
"2019-20","Pre Season",2019-10-17,"11900071","MIL vs. MIN","MIL","1610612749","MIN","MIL",TRUE,TRUE,TRUE,FALSE,TRUE,0.682238798991368,TRUE,-8.5,0.567464692825924,0.612335506915486,"all",0.466668252680096,0.440313739705718,0.480653344137949,0.457934213771055,0.559943162897637,0.576469880049493
"2019-20","Pre Season",2019-10-17,"11900072","DEN vs. POR","DEN","1610612743","POR","DEN",TRUE,TRUE,FALSE,FALSE,FALSE,0.502179609165293,TRUE,-9,0.524769927206463,0.548392353408182,"all",0.499600754205894,0.49631949741378,0.512209628929454,0.510611354154184,0.502712532342127,0.507242244458694
"2019-20","Pre Season",2019-10-17,"11900073","DAL @ LAC","LAC","1610612746","DAL","DAL",FALSE,FALSE,TRUE,TRUE,TRUE,0.354937108589189,TRUE,-2.5,0.470970203941377,0.463550715451477,"all",0.526546640574929,0.542250646183786,0.528335082342207,0.553565873437477,0.44891714920065,0.42493712887001
"2019-20","Pre Season",2019-10-17,"11900069","ORL vs. MIA","MIA","1610612748","ORL","MIA",TRUE,FALSE,TRUE,FALSE,FALSE,0.530044844377258,FALSE,1.5,0.503372489090305,0.504655638368681,"all",0.49449681341661,0.48761049913004,0.492752028245749,0.502445154543969,0.515197677022419,0.533208241836976
"2019-20","Pre Season",2019-10-17,"11900070","ATL @ CHI","ATL","1610612737","CHI","CHI",FALSE,TRUE,FALSE,TRUE,FALSE,0.462670017231954,FALSE,6,0.474641106647342,0.454573957254073,"all",0.506837424323202,0.508670388678454,0.498009341341907,0.506526336180388,0.488974716460685,0.489644316320596
"2019-20","Pre Season",2019-10-17,"11900071","MIL vs. MIN","MIN","1610612750","MIL","MIL",FALSE,FALSE,FALSE,TRUE,FALSE,0.317761201008632,FALSE,8.5,0.432535307174076,0.389184204334998,"all",0.533331747319904,0.553765217915162,0.519346655862051,0.52287400887356,0.440056837102363,0.423228250136763
"2019-20","Pre Season",2019-10-17,"11900072","DEN vs. POR","POR","1610612757","DEN","DEN",FALSE,FALSE,TRUE,TRUE,TRUE,0.497820390834707,FALSE,9,0.475230072793537,0.450373589255701,"all",0.500399245794106,0.49768226370185,0.487790371070546,0.464946786643338,0.497287467657873,0.492448694101941
"2019-20","Pre Season",2019-10-17,"11900073","DAL @ LAC","DAL","1610612742","LAC","DAL",TRUE,TRUE,FALSE,FALSE,FALSE,0.645062891410811,FALSE,2.5,0.529029796058623,0.540867424342275,"all",0.473453359425071,0.451800178948216,0.471664917657793,0.468772130104655,0.55108285079935,0.574760681089285
"2019-20","Pre Season",2019-10-18,"11900074","PHI vs. WAS","PHI","1610612755","WAS","PHI",TRUE,TRUE,FALSE,FALSE,TRUE,0.660113635750192,TRUE,-10,0.562297072563124,0.611762918396873,"all",0.470804929718441,0.453382618068415,0.485378038718163,0.463440590076088,0.548883761496772,0.540991721312435
"2019-20","Pre Season",2019-10-18,"11900075","TOR @ BKN","BKN","1610612751","TOR","BKN",TRUE,TRUE,FALSE,TRUE,TRUE,0.592862779120863,TRUE,-3.5,0.530589215742096,0.551671251684935,"all",0.483054639259964,0.474181933319302,0.488518754800844,0.483377253102471,0.528102647949313,0.508766226461945
"2019-20","Pre Season",2019-10-18,"11900076","HOU @ MIA","MIA","1610612748","HOU","HOU",FALSE,FALSE,FALSE,TRUE,TRUE,0.422037122199392,TRUE,7.5,0.463063591821529,0.426843043654272,"all",0.514228073359931,0.527251336787201,0.503689529145545,0.503285302875957,0.47574761520766,0.411363708770272
"2019-20","Pre Season",2019-10-18,"11900077","NOP @ NYK","NYK","1610612752","NOP","NYK",TRUE,FALSE,TRUE,FALSE,TRUE,0.549749875465551,TRUE,2,0.506816435124818,0.504600993123284,"all",0.490919291361054,0.487567768658261,0.488794349746897,0.496190086898246,0.514553836589112,0.479896715684171
"2019-20","Pre Season",2019-10-18,"11900078","SAS vs. MEM","SAS","1610612759","MEM","MEM",FALSE,TRUE,FALSE,FALSE,TRUE,0.330525843362322,TRUE,-7,0.477256646574072,0.475657122349992,"all",0.530897636274671,0.555504735564125,0.538347161803576,0.561066174731301,0.45043004457684,0.442785799671033
"2019-20","Pre Season",2019-10-18,"11900079","LAL @ GSW","GSW","1610612744","LAL","GSW",TRUE,TRUE,FALSE,FALSE,TRUE,0.668680558102626,TRUE,-7.5,0.558195961927595,0.601119612393147,"all",0.469246682397517,0.45074316739663,0.4806413552638,0.460907945217955,0.551098755671748,0.539182978731784
"2019-20","Pre Season",2019-10-18,"11900074","PHI vs. WAS","WAS","1610612764","PHI","PHI",FALSE,FALSE,TRUE,TRUE,FALSE,0.339886364249808,FALSE,10,0.437702927436876,0.394912291115012,"all",0.529195070281559,0.552628059490621,0.514621961281837,0.501979905619519,0.451116238503228,0.422242151568366
"2019-20","Pre Season",2019-10-18,"11900075","TOR @ BKN","TOR","1610612761","BKN","BKN",FALSE,FALSE,TRUE,FALSE,FALSE,0.407137220879137,FALSE,3.5,0.469410784257904,0.443951718099558,"all",0.516945360740036,0.531868336911092,0.511481245199156,0.538516997205682,0.471897352050687,0.478824960062622
"2019-20","Pre Season",2019-10-18,"11900076","HOU @ MIA","HOU","1610612745","MIA","HOU",TRUE,TRUE,TRUE,FALSE,FALSE,0.577962877800608,FALSE,-7.5,0.536936408178471,0.568817804577075,"all",0.485771926640069,0.478804886746228,0.496310470854455,0.487803776736104,0.52425238479234,0.571601301991348
"2019-20","Pre Season",2019-10-18,"11900077","NOP @ NYK","NOP","1610612740","NYK","NYK",FALSE,TRUE,FALSE,TRUE,FALSE,0.450250124534449,FALSE,-2,0.493183564875182,0.490971413208383,"all",0.509080708638946,0.518496895858229,0.511205650253102,0.525751764866828,0.485446163410888,0.515967957778344
"2019-20","Pre Season",2019-10-18,"11900078","SAS vs. MEM","MEM","1610612763","SAS","MEM",TRUE,FALSE,TRUE,TRUE,FALSE,0.669474156637678,FALSE,7,0.522743353425928,0.519923138882845,"all",0.469102363725329,0.450498799286772,0.461652838196424,0.435226516081664,0.54956995542316,0.573975576826594
"2019-20","Pre Season",2019-10-18,"11900079","LAL @ GSW","LAL","1610612747","GSW","GSW",FALSE,FALSE,TRUE,TRUE,FALSE,0.331319441897374,FALSE,7.5,0.441804038072405,0.394640773755874,"all",0.530753317602483,0.555260988314506,0.5193586447362,0.530221823362026,0.448901244328252,0.430434623248682
"2019-20","Regular Season",2019-10-22,"21900001","NOP @ TOR","TOR","1610612761","NOP","NOP",FALSE,FALSE,TRUE,TRUE,TRUE,0.528122087435734,TRUE,-6.5,0.521408799260544,0.545995684539089,"all",0.494859753888266,0.494243011093291,0.504067359457614,0.502330209953769,0.507786964169297,0.509849782310281
"2019-20","Regular Season",2019-10-22,"21900002","LAL @ LAC","LAC","1610612746","LAL","LAL",FALSE,FALSE,TRUE,FALSE,TRUE,0.295434150958219,TRUE,3.5,0.446150666035923,0.403241812840231,"all",0.537322970894171,0.5663834829527,0.532595782561046,0.571292690678426,0.443592587176041,0.382021072124319
"2019-20","Regular Season",2019-10-22,"21900001","NOP @ TOR","NOP","1610612740","TOR","NOP",TRUE,TRUE,FALSE,FALSE,FALSE,0.471877912564266,FALSE,6.5,0.478591200739456,0.449519425431074,"all",0.505140246111734,0.511773369386893,0.495932640542386,0.498974790924594,0.492213035830703,0.489844005885016
"2019-20","Regular Season",2019-10-22,"21900002","LAL @ LAC","LAL","1610612747","LAC","LAL",TRUE,TRUE,FALSE,TRUE,FALSE,0.704565849041781,FALSE,-3.5,0.553849333964076,0.592393132382477,"all",0.462677029105829,0.431006523006818,0.467404217438954,0.449835475884912,0.556407412823959,0.617689607176372
"2019-20","Regular Season",2019-10-23,"21900003","CHA vs. CHI","CHA","1610612766","CHI","CHI",FALSE,FALSE,FALSE,FALSE,FALSE,0.34135295554249,TRUE,3.5,0.453451773172681,0.423905322859024,"all",0.526499384402812,0.546484480010012,0.523836621148351,0.557481596748254,0.444766461456479,0.400263155827735
"2019-20","Regular Season",2019-10-23,"21900004","DET @ IND","IND","1610612754","DET","DET",FALSE,FALSE,TRUE,TRUE,FALSE,0.161759531891723,TRUE,-7,0.437747297762108,0.418988232513565,"all",0.55631060409826,0.681398658923033,0.571616261561034,0.609142879663117,0.397128310006708,0.369632439097478
"2019-20","Regular Season",2019-10-23,"21900005","CLE @ ORL","ORL","1610612753","CLE","ORL",TRUE,FALSE,FALSE,FALSE,TRUE,0.610083391302285,TRUE,-9.5,0.550291030544921,0.588604644132189,"all",0.481603439508138,0.462604586935014,0.493839738650847,0.478159898222794,0.538337844767881,0.553613202464223
"2019-20","Regular Season",2019-10-23,"21900006","BKN vs. MIN","BKN","1610612751","MIN","MIN",FALSE,FALSE,FALSE,TRUE,TRUE,0.589095648340324,TRUE,-3,0.528828330176309,0.552451061973093,"all",0.48510848260416,0.469140863420757,0.488125656856582,0.484367105189871,0.527100779628947,0.521364582817214
"2019-20","Regular Season",2019-10-23,"21900007","MIA vs. MEM","MIA","1610612748","MEM","MEM",FALSE,TRUE,TRUE,TRUE,FALSE,0.415267715036631,TRUE,-6.5,0.496451790232999,0.508906038928878,"all",0.514162621568408,0.523474256828254,0.525019070045351,0.535783974283953,0.475012804046711,0.465401255349055
"2019-20","Regular Season",2019-10-23,"21900008","PHI vs. BOS","PHI","1610612755","BOS","BOS",FALSE,TRUE,TRUE,TRUE,FALSE,0.747715574502767,TRUE,-6,0.573718479659391,0.625910440294644,"all",0.458678832237432,0.420159339544011,0.463603381117357,0.443204273188611,0.578512160231262,0.594337285540782
"2019-20","Regular Season",2019-10-23,"21900009","DAL vs. WAS","DAL","1610612742","WAS","DAL",TRUE,TRUE,FALSE,TRUE,FALSE,0.676181824943405,TRUE,-9,0.564545968778866,0.612010764020247,"all",0.470578147686738,0.442113465470893,0.481031979395333,0.458663940493263,0.558566815186575,0.577576565038908
"2019-20","Regular Season",2019-10-23,"21900010","SAS vs. NYK","SAS","1610612759","NYK","NYK",FALSE,FALSE,TRUE,FALSE,TRUE,0.482103067890838,TRUE,-10.5,0.522556443166053,0.542219200249811,"all",0.502992156651795,0.50257903910497,0.518693100833671,0.51604487792509,0.498891802452455,0.506717578870386
"2019-20","Regular Season",2019-10-23,"21900011","OKC @ UTA","UTA","1610612762","OKC","OKC",FALSE,TRUE,FALSE,TRUE,FALSE,0.477818266937597,TRUE,-9,0.517712295258123,0.540648791342833,"all",0.503708501263612,0.503919675563402,0.517273772999578,0.517312510192154,0.49646305021113,0.499452999297806
"2019-20","Regular Season",2019-10-23,"21900012","SAC @ PHX","PHX","1610612756","SAC","PHX",TRUE,FALSE,TRUE,TRUE,FALSE,0.208905301701463,TRUE,-1,0.433699782542749,0.401961015156454,"all",0.548515072488261,0.643570893009141,0.554460252736485,0.59576681712352,0.407224710750907,0.366341810512357
"2019-20","Regular Season",2019-10-23,"21900013","DEN @ POR","POR","1610612757","DEN","POR",TRUE,TRUE,FALSE,FALSE,TRUE,0.609738508088917,TRUE,1.5,0.522258073855809,0.533966485202035,"all",0.48166102280157,0.462711897360596,0.477751843275519,0.478261849553852,0.530336587153328,0.51287903340382
"2019-20","Regular Season",2019-10-23,"21900003","CHA vs. CHI","CHI","1610612741","CHA","CHI",TRUE,TRUE,TRUE,TRUE,TRUE,0.65864704445751,FALSE,-3.5,0.546548226827319,0.580520951801497,"all",0.473500615597188,0.447533144209286,0.476163378851649,0.463826032201179,0.555233538543521,0.599621775866374
"2019-20","Regular Season",2019-10-23,"21900004","DET @ IND","DET","1610612765","IND","DET",TRUE,TRUE,FALSE,FALSE,TRUE,0.838240468108277,FALSE,7,0.562252702237891,0.584072513826591,"all",0.44368939590174,0.392833174105392,0.428383738438966,0.418463789131356,0.602871689993292,0.628859771075446
"2019-20","Regular Season",2019-10-23,"21900005","CLE @ ORL","CLE","1610612739","ORL","ORL",FALSE,TRUE,TRUE,TRUE,FALSE,0.389916608697715,FALSE,9.5,0.449708969455079,0.407323378330839,"all",0.518396560491862,0.531382460162149,0.506160261349153,0.492896452984482,0.461662155232119,0.446268347490538
"2019-20","Regular Season",2019-10-23,"21900006","BKN vs. MIN","MIN","1610612750","BKN","MIN",TRUE,TRUE,TRUE,FALSE,FALSE,0.410904351659676,FALSE,3,0.471171669823691,0.452040764854693,"all",0.51489151739584,0.524836345232843,0.511874343143418,0.537069427605811,0.472899220371053,0.478515806348076
"2019-20","Regular Season",2019-10-23,"21900007","MIA vs. MEM","MEM","1610612763","MIA","MEM",TRUE,FALSE,FALSE,FALSE,TRUE,0.584732284963369,FALSE,6.5,0.503548209767001,0.495630738022599,"all",0.485837378431592,0.470501164444443,0.474980929954649,0.46552606057905,0.524987195953289,0.534479485613752
"2019-20","Regular Season",2019-10-23,"21900008","PHI vs. BOS","BOS","1610612738","PHI","BOS",TRUE,FALSE,FALSE,FALSE,TRUE,0.252284425497233,FALSE,6,0.426281520340609,0.378349038110099,"all",0.541321167762568,0.607094066465758,0.536396618882643,0.568545013663881,0.421487839768738,0.405547154589713
"2019-20","Regular Season",2019-10-23,"21900009","DAL vs. WAS","WAS","1610612764","DAL","DAL",FALSE,FALSE,TRUE,FALSE,TRUE,0.323818175056595,FALSE,9,0.435454031221134,0.386760533755472,"all",0.529421852313262,0.551917847147531,0.518968020604667,0.517511184120742,0.441433184813425,0.422306493092208
"2019-20","Regular Season",2019-10-23,"21900010","SAS vs. NYK","NYK","1610612752","SAS","NYK",TRUE,TRUE,FALSE,TRUE,FALSE,0.517896932109162,FALSE,10.5,0.477443556833947,0.447828263759074,"all",0.497007843348205,0.491380185834728,0.481306899166329,0.445122022890873,0.501108197547545,0.493162612300728
"2019-20","Regular Season",2019-10-23,"21900011","OKC @ UTA","OKC","1610612760","UTA","OKC",TRUE,FALSE,TRUE,FALSE,TRUE,0.522181733062403,FALSE,9,0.482287704741877,0.4580656603382,"all",0.496291498736388,0.490039955577337,0.482726227000422,0.458861502612853,0.50353694978887,0.500427169969654
"2019-20","Regular Season",2019-10-23,"21900012","SAC @ PHX","SAC","1610612758","PHX","PHX",FALSE,TRUE,FALSE,FALSE,TRUE,0.791094698298537,FALSE,1,0.566300217457251,0.602394267598586,"all",0.451484927511739,0.406992615266844,0.445539747263515,0.443204273188611,0.592775289249093,0.633546914392266
"2019-20","Regular Season",2019-10-23,"21900013","DEN @ POR","DEN","1610612743","POR","POR",FALSE,FALSE,TRUE,TRUE,FALSE,0.390261491911083,FALSE,-1.5,0.477741926144191,0.470552844154255,"all",0.51833897719843,0.531274971500615,0.522248156724481,0.543143883369518,0.469663412846672,0.487001215996017
"2019-20","Regular Season",2019-10-24,"21900014","ATL @ DET","DET","1610612765","ATL","DET",TRUE,FALSE,TRUE,FALSE,TRUE,0.809667335209649,TRUE,-1.5,0.573880535215235,0.62462017393194,"all",0.44271649078243,0.33906544774434,0.44569061561182,0.400643328061266,0.592327712626452,0.70991031724621
"2019-20","Regular Season",2019-10-24,"21900015","HOU vs. MIL","HOU","1610612745","MIL","HOU",TRUE,TRUE,TRUE,FALSE,FALSE,0.299566311937694,TRUE,-1.5,0.457411017999009,0.436010690871703,"all",0.537171828243123,0.56617243607734,0.539033933781999,0.546181368246424,0.440090638080389,0.406421495875449
"2019-20","Regular Season",2019-10-24,"21900016","LAC @ GSW","GSW","1610612744","LAC","LAC",FALSE,FALSE,FALSE,FALSE,FALSE,0.698368423183668,TRUE,1.5,0.542118205218279,0.567659733363011,"all",0.463209798409817,0.43532500670274,0.461342893587247,0.43180731193416,0.559296322346188,0.563187168164559
"2019-20","Regular Season",2019-10-24,"21900014","ATL @ DET","ATL","1610612737","DET","DET",FALSE,TRUE,FALSE,TRUE,FALSE,0.190332664790351,FALSE,1.5,0.426119464784766,0.379620105999297,"all",0.55728350921757,0.599803751672485,0.55430938438818,0.57717247765433,0.407672287373548,0.405681651125293
"2019-20","Regular Season",2019-10-24,"21900015","HOU vs. MIL","MIL","1610612749","HOU","HOU",FALSE,FALSE,FALSE,TRUE,TRUE,0.700433688062306,FALSE,1.5,0.54258898200099,0.568421278811248,"all",0.462828171756877,0.433468050618022,0.460966066218001,0.431223274826716,0.559909361919611,0.59377241345514
"2019-20","Regular Season",2019-10-24,"21900016","LAC @ GSW","LAC","1610612746","GSW","LAC",TRUE,TRUE,TRUE,TRUE,TRUE,0.301631576816332,FALSE,-1.5,0.457881794781721,0.436774047551538,"all",0.536790201590183,0.565529624874367,0.538657106412753,0.545591177673124,0.440703677653812,0.461355716276132
"2019-20","Regular Season",2019-10-25,"21900017","TOR @ BOS","BOS","1610612738","TOR","TOR",FALSE,FALSE,TRUE,TRUE,TRUE,0.306707131510225,TRUE,-2.5,0.460524508815929,0.445828613791947,"all",0.541333683750877,0.564200895559477,0.541825598598785,0.544476897644247,0.44208909976891,0.413217311351347
"2019-20","Regular Season",2019-10-25,"21900018","CHA vs. MIN","CHA","1610612766","MIN","CHA",TRUE,TRUE,FALSE,FALSE,TRUE,0.393306533701921,TRUE,5,0.462015432014012,0.434217779852223,"all",0.522851551964185,0.536855574397925,0.51208936613146,0.519477379010038,0.467330801016873,0.410713385107472
"2019-20","Regular Season",2019-10-25,"21900019","BKN vs. NYK","BKN","1610612751","NYK","NYK",FALSE,FALSE,TRUE,TRUE,FALSE,0.733136018238242,TRUE,-8,0.575147789684223,0.631568607294203,"all",0.450197919832505,0.405334485164579,0.468553355643188,0.456702507612566,0.570731826193405,0.620844270761048
"2019-20","Regular Season",2019-10-25,"21900020","CHI @ MEM","MEM","1610612763","CHI","MEM",TRUE,TRUE,FALSE,FALSE,TRUE,0.559902542080445,TRUE,2,0.509142657348328,0.512675629248386,"all",0.487163981080553,0.483765842725697,0.484890315286258,0.471218364639227,0.517903749143571,0.485490959630349
"2019-20","Regular Season",2019-10-25,"21900021","NOP vs. DAL","NOP","1610612740","DAL","NOP",TRUE,FALSE,TRUE,FALSE,FALSE,0.41630874040101,TRUE,-2,0.485209867887434,0.483084751154156,"all",0.51792975591492,0.529547845423127,0.519730750778141,0.512815465323601,0.474921151742905,0.447326744075805
"2019-20","Regular Season",2019-10-25,"21900022","OKC vs. WAS","OKC","1610612760","WAS","OKC",TRUE,TRUE,FALSE,FALSE,TRUE,0.731925520024557,TRUE,-8.5,0.576109131545488,0.631153460070575,"all",0.450454803767376,0.406348707656798,0.469650511892769,0.462107883835432,0.570419882192695,0.619746177908788
